,experiment,timestep,mean episodic length,mean episodic returns,mean episodic runtime,std episodic returns
0,experiment,1518000,200.0,-711.8232653065102,0.03775722330266779,106.9376372861129
0,experiment,1520200,200.0,-711.4936502443857,0.03672263839028098,132.4063076792284
0,experiment,1522400,200.0,-674.7530679020601,0.0370107347315008,88.65800820690029
0,experiment,1524600,200.0,-722.9121740684654,0.036753090945157135,102.06657613597082
0,experiment,1526800,200.0,-689.2416469310671,0.03701066970825195,75.32345815675832
0,experiment,1529000,200.0,-719.4270496656501,0.039150779897516426,88.49716532528906
0,experiment,1531200,200.0,-754.6725335645332,0.037698680704290215,66.47614131233311
0,experiment,1533400,200.0,-719.1192042392595,0.0369665189222856,86.09198908114271
0,experiment,1535600,200.0,-720.2094945767176,0.03683970191261985,67.92983216320383
0,experiment,1537800,200.0,-691.6863055125245,0.0368315956809304,56.89190758093317
0,experiment,1540000,200.0,-720.2091881527608,0.037366715344515716,83.21940095064515
0,experiment,1542200,200.0,-745.1395448790772,0.03898674791509455,86.23441378771231
0,experiment,1544400,200.0,-662.354255500889,0.03702508319507946,74.9592254582886
0,experiment,1546600,200.0,-748.9962103150734,0.036364165219393646,101.67640266287394
0,experiment,1548800,200.0,-686.0217857077866,0.03681999986821955,82.24492959671677
0,experiment,1551000,200.0,-718.9065900840203,0.03697052868929776,86.38105680802906
0,experiment,1553200,200.0,-685.5092662782641,0.03701992468400435,86.09900036669086
0,experiment,1555400,200.0,-698.0903202961005,0.038797985423694954,73.79448702393765
0,experiment,1557600,200.0,-712.0143370558134,0.03787610747597434,78.08631837591129
0,experiment,1559800,200.0,-697.7178877943878,0.03674723885276101,77.3570057791562
0,experiment,1562000,200.0,-712.0115016226664,0.036549156362360176,65.76199026238686
0,experiment,1564200,200.0,-680.537808991174,0.03696979175914417,52.3698987652643
0,experiment,1566400,200.0,-740.7460388948485,0.03741600296714089,112.5747460449966
0,experiment,1568600,200.0,-723.094415413205,0.0392508940263228,104.45996268489348
0,experiment,1570800,200.0,-659.0027583281671,0.036768869920210404,83.60423174953608
0,experiment,1573000,200.0,-730.2431762761767,0.03677069057117809,86.85872601320268
0,experiment,1575200,200.0,-676.1944659299769,0.03693688999522816,102.7742011441078
0,experiment,1577400,200.0,-672.3562265623833,0.036271463740955696,105.81698633488752
0,experiment,1579600,200.0,-724.8675249931774,0.036835735494440254,79.81046983972526
0,experiment,1581800,200.0,-732.0859074575918,0.039137168364091354,62.19398709345991
0,experiment,1584000,200.0,-715.1636371397194,0.037278695539994675,75.43981481987149
0,experiment,1586200,200.0,-672.9099761710594,0.03699712319807573,122.07021772362258
0,experiment,1588400,200.0,-707.0995273783509,0.03661680221557617,70.36753735984027
0,experiment,1590600,200.0,-734.4833164723394,0.03701327063820579,81.79551773669837
0,experiment,1592800,200.0,-773.5755960000239,0.03727225823835893,39.35342911959784
0,experiment,1595000,200.0,-734.3503472441778,0.0391184850172563,85.96828097597822
0,experiment,1597200,200.0,-735.1563815884558,0.03753486546603116,61.98891766064883
0,experiment,1599400,200.0,-696.938476785881,0.03693894906477495,135.46204726320278
0,experiment,1601600,200.0,-778.6636427357873,0.036482290788130325,61.37326158762691
0,experiment,1603800,200.0,-678.9262278009103,0.040789560838179154,112.66222223325373
0,experiment,1606000,200.0,-700.6071907867309,0.0375334999778054,101.76393053859113
0,experiment,1608200,200.0,-682.7397617711177,0.03894959796558727,105.52853983046472
0,experiment,1610400,200.0,-727.2531021928327,0.03751858797940341,105.4002151463451
0,experiment,1612600,200.0,-672.9937462902627,0.03705265305259011,91.89286043594203
0,experiment,1614800,200.0,-741.7788486753324,0.035993250933560456,89.20456532786623
0,experiment,1617000,200.0,-715.1307094331194,0.03684551065618342,86.93451514357447
0,experiment,1619200,200.0,-672.8799119360235,0.037296837026422676,118.10784770847476
0,experiment,1621400,200.0,-710.2590070179134,0.03891836513172497,67.97389253431186
0,experiment,1623600,200.0,-672.9366442077047,0.0373440222306685,112.6159481688733
0,experiment,1625800,200.0,-726.4333691381037,0.0364558913490989,87.38191651996543
0,experiment,1628000,200.0,-658.0436990262539,0.03634168884970925,72.20000267022232
0,experiment,1630200,200.0,-707.8737684766297,0.03709441965276545,81.48176427136129
0,experiment,1632400,200.0,-629.8362678801375,0.03778401288119229,85.17018403284212
0,experiment,1634600,200.0,-705.6700101754441,0.038941231640902435,94.535350618537
0,experiment,1636800,200.0,-710.4555583220383,0.036999875848943535,91.7535836987516
0,experiment,1639000,200.0,-653.6213837033014,0.03682374954223633,83.2495891404889
0,experiment,1641200,200.0,-696.8588228622716,0.036679202860051933,85.04657996281915
0,experiment,1643400,200.0,-633.2265119805853,0.03712524067271839,92.808847315486
0,experiment,1645600,200.0,-670.6191137721967,0.03738435831936923,86.30705051904145
0,experiment,1647800,200.0,-696.2103409571278,0.03899721665815874,99.04062496061505
0,experiment,1650000,200.0,-759.6642482866363,0.038490793921730736,75.7081275998979
0,experiment,1652200,200.0,-704.6776851558743,0.03667072816328569,84.51383964416982
0,experiment,1654400,200.0,-631.7125084213836,0.037274837493896484,93.12573335053207
0,experiment,1656600,200.0,-707.5874470666076,0.0372382944280451,93.7243642001336
0,experiment,1658800,200.0,-670.6730771207211,0.03687030618840998,107.70653333023557
0,experiment,1661000,200.0,-669.9692935190554,0.039190422404896126,83.65118718463391
0,experiment,1663200,200.0,-702.1041073455992,0.0376052206212824,83.94035416534207
0,experiment,1665400,200.0,-702.7150446659979,0.03656625747680664,102.7244218209199
0,experiment,1667600,200.0,-678.2629272765543,0.037137074904008346,84.27762044124214
0,experiment,1669800,200.0,-714.5264463348677,0.03717637062072754,128.81132870721433
0,experiment,1672000,200.0,-686.0839241230756,0.03699597445401279,66.13610378957043
0,experiment,1674200,200.0,-629.3232735809778,0.039487730373035775,97.84974394590654
0,experiment,1676400,200.0,-690.1521428267137,0.037071813236583366,67.53477019176106
0,experiment,1678600,200.0,-642.7210807187439,0.03700106794183904,87.6007565221402
0,experiment,1680800,200.0,-650.5939113161886,0.036927071484652435,94.77756776985836
0,experiment,1683000,200.0,-678.6594395966332,0.03667224537242542,109.68522361605679
0,experiment,1685200,200.0,-661.1547383787965,0.0378741134296764,54.74868777470214
0,experiment,1687400,200.0,-684.5134443105912,0.03887267546220259,80.03041418303863
0,experiment,1689600,200.0,-747.4726417044326,0.037538311698219994,83.62757193637461
0,experiment,1691800,200.0,-658.5513696976897,0.03680903261358088,56.456072123786925
0,experiment,1694000,200.0,-757.9591861980251,0.03699504245411266,55.54478049501796
0,experiment,1696200,200.0,-722.0374864097307,0.03703167221762917,81.52687803252921
0,experiment,1698400,200.0,-638.1929091695953,0.03736244548450817,74.08108639632906
0,experiment,1700600,200.0,-655.5485186180471,0.039349057457663796,105.87170289915059
0,experiment,1702800,200.0,-672.5655591569853,0.0373424616726962,111.95309871286837
0,experiment,1705000,200.0,-721.2002371605101,0.037462841380726204,109.93793963674001
0,experiment,1707200,200.0,-696.2627575602962,0.03679171475497159,83.13720996737754
0,experiment,1709400,200.0,-694.1382747940951,0.037076104771007194,82.39915293090327
0,experiment,1711600,200.0,-717.1618049011248,0.037533933466131035,81.44050803339734
0,experiment,1713800,200.0,-721.9090319228262,0.03864773837002841,73.77115600368732
0,experiment,1716000,200.0,-705.1214388680933,0.03648118539289995,113.43751022685959
0,experiment,1718200,200.0,-651.9194802265002,0.03636039387096058,93.5203078539432
0,experiment,1720400,200.0,-589.0035637275664,0.03703234412453391,63.29547447894715
0,experiment,1722600,200.0,-651.1687728357581,0.036646127700805664,69.25377693962088
0,experiment,1724800,200.0,-683.8520742310996,0.03711102225563743,101.90606079465294
0,experiment,1727000,200.0,-626.8956066738227,0.0392045107754794,58.7557145591082
0,experiment,1729200,200.0,-690.0860453932011,0.037162195552479134,80.12114762581717
0,experiment,1731400,200.0,-627.0226944974822,0.03700594468550249,80.57982610683689
0,experiment,1733600,200.0,-612.1096499621387,0.036547032269564544,84.63988174792296
0,experiment,1735800,200.0,-647.6899813315323,0.036877350373701615,105.9061136241672
0,experiment,1738000,200.0,-688.3990998113281,0.03762630982832475,104.45624760559242
0,experiment,1740200,200.0,-640.1854029935677,0.039467421444979583,81.76371596258646
0,experiment,1742400,200.0,-656.9872280814268,0.03651441227306019,72.12751159005062
0,experiment,1744600,200.0,-647.0944675606754,0.036554726687344635,74.32971555085642
0,experiment,1746800,200.0,-594.4254273573935,0.03634611043063077,86.88475114373941
0,experiment,1749000,200.0,-633.6826517968052,0.03675655885176225,63.165371851503615
0,experiment,1751200,200.0,-669.124200112237,0.037918502634221855,92.86363319378934
0,experiment,1753400,200.0,-626.7964554438117,0.03924365477128462,105.70922463081065
0,experiment,1755600,200.0,-699.8332463944669,0.0365011908791282,62.145682302304394
0,experiment,1757800,200.0,-624.4708771263261,0.041456417603926224,115.29396055840306
0,experiment,1760000,200.0,-615.0642164048181,0.036884979768232865,119.47438445970914
0,experiment,1762200,200.0,-581.6456193730853,0.03713479909029874,107.07622256197362
0,experiment,1764400,200.0,-622.3239623827949,0.03792838616804643,75.18234292108859
0,experiment,1766600,200.0,-642.004936626966,0.0394207781011408,112.42536069661139
0,experiment,1768800,200.0,-666.2410353866496,0.03676199913024902,88.33939241775204
0,experiment,1771000,200.0,-604.3347468708548,0.036212379282171074,68.01619559733571
0,experiment,1773200,200.0,-660.0433567642325,0.03717205741188743,113.23099984947558
0,experiment,1775400,200.0,-647.2149462515573,0.036847743121060456,91.41288905861875
0,experiment,1777600,200.0,-642.4917162326516,0.03824730352921919,87.27371615786377
0,experiment,1779800,200.0,-650.5141581301855,0.03842072053389116,86.76491527702258
0,experiment,1782000,200.0,-684.7327742827737,0.03630768169056286,145.4017621639383
0,experiment,1784200,200.0,-669.9599535774813,0.03715040467002175,50.92618978802784
0,experiment,1786400,200.0,-613.4398918891503,0.03664994239807129,108.81652843217398
0,experiment,1788600,200.0,-673.1891553669001,0.03643276474692605,105.55665190382841
0,experiment,1790800,200.0,-665.2534569506563,0.037416241385719994,64.04858857795229
0,experiment,1793000,200.0,-661.9305773753645,0.03857293995943936,117.09425249049842
0,experiment,1795200,200.0,-621.7877061372801,0.03721586140719327,55.129906254810216
0,experiment,1797400,200.0,-647.3769201791768,0.03742363236167214,86.83127515494712
0,experiment,1799600,200.0,-613.3063099099688,0.03730856288563122,107.9692006646136
0,experiment,1801800,200.0,-669.06207446142,0.036561142314564095,124.93576009779271
0,experiment,1804000,200.0,-662.0658535287056,0.03813973340121182,101.69729484792686
0,experiment,1806200,200.0,-626.2379858633726,0.03919271989302202,86.7193176991186
0,experiment,1808400,200.0,-609.0089992914778,0.03688116507096724,53.09213654552724
0,experiment,1810600,200.0,-631.6578458048784,0.03679292852228338,125.60029056463641
0,experiment,1812800,200.0,-624.2090461975332,0.03685097260908647,145.44588426489045
0,experiment,1815000,200.0,-632.5124865967135,0.037444201382723724,75.27105381595344
0,experiment,1817200,200.0,-607.1562426850861,0.037778615951538086,119.54338280869149
0,experiment,1819400,200.0,-640.70052762135,0.03854116526517001,79.40194679939604
0,experiment,1821600,200.0,-720.5303902212261,0.03735878250815652,93.39210143147251
0,experiment,1823800,200.0,-614.8721640523316,0.03675382787531072,78.07411994401252
0,experiment,1826000,200.0,-632.6998259661682,0.03642060539939187,72.38956381244944
0,experiment,1828200,200.0,-621.4012250042751,0.03694055297157981,96.42119438155967
0,experiment,1830400,200.0,-673.3233564558595,0.03783364729447798,113.24328799021683
0,experiment,1832600,200.0,-612.9825424511081,0.03866239027543501,88.90321117255446
0,experiment,1834800,200.0,-606.6031436083537,0.03626736727627841,99.9053876983384
0,experiment,1837000,200.0,-652.4208314969558,0.03636446866122159,141.89281196476543
0,experiment,1839200,200.0,-626.6069722090405,0.03673145987770774,105.60420015193773
0,experiment,1841400,200.0,-647.5999646032092,0.036928957158868965,131.72128089757183
0,experiment,1843600,200.0,-635.1671818534493,0.03720903396606445,83.29779852152635
0,experiment,1845800,200.0,-587.492342805628,0.03879479928450151,79.14396855170585
0,experiment,1848000,200.0,-628.7621400871475,0.03645333376797763,130.3565127992544
0,experiment,1850200,200.0,-578.6867114037021,0.0371175462549383,96.73221958148852
0,experiment,1852400,200.0,-630.8057454435744,0.03618732365694913,79.93345710242187
0,experiment,1854600,200.0,-596.8276807358953,0.03710930997675115,81.69518154688089
0,experiment,1856800,200.0,-536.414017420741,0.03788185119628906,101.4742820101907
0,experiment,1859000,200.0,-620.0224287675507,0.03943451968106357,105.7149401564448
0,experiment,1861200,200.0,-625.2121641113282,0.03719253973527388,112.82345807114375
0,experiment,1863400,200.0,-606.3523957715983,0.03668425299904563,97.86609012025035
0,experiment,1865600,200.0,-640.0579821186639,0.03711149909279563,91.773842790837
0,experiment,1867800,200.0,-610.103612517645,0.03711087053472346,80.20639442225655
0,experiment,1870000,200.0,-612.6064236028589,0.03774179111827503,94.74609798507039
0,experiment,1872200,200.0,-647.0125517712073,0.039308417927135124,138.11868192609282
0,experiment,1874400,200.0,-596.4426637311816,0.037269245494495735,93.32768751100522
0,experiment,1876600,200.0,-652.3295569262463,0.037982810627330436,130.71442487721248
0,experiment,1878800,200.0,-593.1478627168358,0.03788234970786355,120.59740251059719
0,experiment,1881000,200.0,-614.8116659948473,0.041303461248224434,108.48453519300983
0,experiment,1883200,200.0,-603.2907242328403,0.03857400200583718,82.97525451809173
0,experiment,1885400,200.0,-636.6268808397746,0.0386089411648837,117.49826747804062
0,experiment,1887600,200.0,-638.1766366875952,0.03615801984613592,95.06149050258172
0,experiment,1889800,200.0,-653.2198322667056,0.036592960357666016,75.65425207279232
0,experiment,1892000,200.0,-624.7180037488926,0.03710241751237349,112.30761007203927
0,experiment,1894200,200.0,-596.258276990407,0.03628683090209961,88.40315460303113
0,experiment,1896400,200.0,-556.6001545472636,0.03840882127935236,143.89581642991672
0,experiment,1898600,200.0,-633.1359364541491,0.03849482536315918,79.43427477880891
0,experiment,1900800,200.0,-613.8727624157013,0.037690986286510124,94.07062005101751
0,experiment,1903000,200.0,-649.6496852965191,0.0368324409831654,102.17946452317707
0,experiment,1905200,200.0,-641.3375147147726,0.03626832095059482,108.0190668953407
0,experiment,1907400,200.0,-611.4427778100536,0.03708646514198997,112.89106797388429
0,experiment,1909600,200.0,-584.2222265947901,0.037970239465886894,83.64818382322194
0,experiment,1911800,200.0,-637.500515913656,0.03894821080294522,130.25051027641095
0,experiment,1914000,200.0,-596.4103578199307,0.03691155260259455,132.5693139352561
0,experiment,1916200,200.0,-656.7479775147646,0.03655739264054732,88.84033603713458
0,experiment,1918400,200.0,-605.0909244419613,0.03659051114862615,112.59149362085618
0,experiment,1920600,200.0,-556.0955429718219,0.03637628121809526,103.4214444981912
0,experiment,1922800,200.0,-579.6359341704364,0.03733281655745073,72.20501191713902
0,experiment,1925000,200.0,-600.6033032496781,0.038781382820822975,97.38772082090281
0,experiment,1927200,200.0,-567.437847368505,0.037244233218106354,106.47236831998923
0,experiment,1929400,200.0,-619.7683651199313,0.0370757363059304,89.60358742626481
0,experiment,1931600,200.0,-584.5720348208627,0.03680742870677601,78.61858743527998
0,experiment,1933800,200.0,-553.2263717090226,0.03628533536737615,53.729504814945514
0,experiment,1936000,200.0,-611.2683003529975,0.0379532900723544,75.99481495846157
0,experiment,1938200,200.0,-596.8083781976329,0.038329666311090645,84.68518542529834
0,experiment,1940400,200.0,-615.3915957875101,0.037326812744140625,112.11695614701334
0,experiment,1942600,200.0,-596.6063698208974,0.03672406890175559,104.78565920902464
0,experiment,1944800,200.0,-598.6813654158431,0.0366717902096835,108.64247552820261
0,experiment,1947000,200.0,-539.7653261128479,0.03706604784185236,102.20617808972911
0,experiment,1949200,200.0,-584.5855184435133,0.038034915924072266,98.95878949016719
0,experiment,1951400,200.0,-544.9761473887816,0.0384811054576527,116.25113956284851
0,experiment,1953600,200.0,-608.7011093757895,0.03656369989568537,108.69180584145766
0,experiment,1955800,200.0,-584.9451885317951,0.03716943480751731,126.47418601091337
0,experiment,1958000,200.0,-554.8145419671133,0.03667933290654963,99.64769628566437
0,experiment,1960200,200.0,-607.5373662157904,0.03716900131919167,75.42239971884015
0,experiment,1962400,200.0,-623.9227140165839,0.037441101941195404,111.51460088721522
0,experiment,1964600,200.0,-583.3685357972046,0.03907840902155096,72.15581118968227
0,experiment,1966800,200.0,-550.6224502827674,0.037891236218539154,74.24859021594862
0,experiment,1969000,200.0,-530.4354970643858,0.03715098987926136,101.48248895268564
0,experiment,1971200,200.0,-541.0713558931292,0.036801728335293854,131.7736370709187
0,experiment,1973400,200.0,-547.7589919643251,0.03716325759887695,133.69861097135924
0,experiment,1975600,200.0,-524.6564186698156,0.03798864104531028,139.822706166498
0,experiment,1977800,200.0,-558.2159419860237,0.03954469073902477,61.34129505961236
0,experiment,1980000,200.0,-553.5850405138417,0.03736634687943892,120.67721996959322
0,experiment,1982200,200.0,-536.9902833183799,0.03736448287963867,74.3567951428691
0,experiment,1984400,200.0,-533.8883261768798,0.036856738003817474,43.80658920303799
0,experiment,1986600,200.0,-564.2350535908007,0.03672103448347612,114.66417745568029
0,experiment,1988800,200.0,-545.6463407595421,0.043099164962768555,86.42430533568516
0,experiment,1991000,200.0,-487.27157951602,0.03842551057988947,114.92775399833988
0,experiment,1993200,200.0,-513.0184350423556,0.03708718039772727,129.17690611475476
0,experiment,1995400,200.0,-508.4018982443082,0.03690294785933061,111.47486387401675
0,experiment,1997600,200.0,-565.6720697015433,0.03733812678943981,116.71075260089788
0,experiment,1999800,200.0,-561.503435344546,0.03652056780728427,148.5563201283619
0,experiment,2002000,200.0,-580.5250504057939,0.037728374654596504,125.77481469272472
0,experiment,2004200,200.0,-527.2897218595517,0.038742628964510833,144.74739234939338
0,experiment,2006400,200.0,-517.3777948653292,0.03716679052873091,119.59288782263775
0,experiment,2008600,200.0,-506.1880159123317,0.037008263848044655,90.20642461851006
0,experiment,2010800,200.0,-557.9483555562309,0.036517099900679154,66.62427439775155
0,experiment,2013000,200.0,-484.8376303182094,0.0364116755398837,110.15148497213642
0,experiment,2015200,200.0,-531.9402752181502,0.03802624615755948,87.76345445760859
0,experiment,2017400,200.0,-494.7944776895545,0.038755546916614876,82.40774133539024
0,experiment,2019600,200.0,-517.9937296896852,0.036847894841974434,137.2875724508319
0,experiment,2021800,200.0,-527.1540036303242,0.036953102458607064,96.98172950995666
0,experiment,2024000,200.0,-563.0331254868232,0.03894231536171653,148.31923688393675
0,experiment,2026200,200.0,-553.6273493314798,0.03789088942787864,138.81807789170142
0,experiment,2028400,200.0,-502.53816614095143,0.038760076869617806,93.20682293949756
0,experiment,2030600,200.0,-600.2601026318646,0.03849413178183816,105.03778962336288
0,experiment,2032800,200.0,-512.6641794529081,0.04039961641485041,94.54622383091811
0,experiment,2035000,200.0,-516.5525806930868,0.03708421100269665,117.25866739438345
0,experiment,2037200,200.0,-505.48046313730777,0.03749236193570224,139.12387833956615
0,experiment,2039400,200.0,-501.13416508594435,0.03692007064819336,103.20159336539537
0,experiment,2041600,200.0,-538.6211401195345,0.03900404409928755,86.74428707332338
0,experiment,2043800,200.0,-574.7298125419767,0.03834837133234197,106.13109965371198
0,experiment,2046000,200.0,-556.842682467617,0.03721707517450506,138.92936030889712
0,experiment,2048200,200.0,-532.7824285635593,0.03736071153120561,83.46953055582779
0,experiment,2050400,200.0,-506.1739033897107,0.03716189211065119,114.75020475542213
0,experiment,2052600,200.0,-555.1264217478405,0.037402348084883255,62.17410229932113
0,experiment,2054800,200.0,-460.33781611107264,0.03775236823342063,115.59593334584828
0,experiment,2057000,200.0,-461.4457369425756,0.03809970075433904,94.10818807777686
0,experiment,2059200,200.0,-483.69377810403836,0.036986285989934746,91.5298918809646
0,experiment,2061400,200.0,-503.23940960618614,0.03702696886929599,131.17349005472468
0,experiment,2063600,200.0,-505.12759979256094,0.036873210560191765,139.32046730656637
0,experiment,2065800,200.0,-551.316173973168,0.03672758015719327,87.76609951179573
0,experiment,2068000,200.0,-544.1375651271964,0.038382096724076706,122.59932881358077
0,experiment,2070200,200.0,-485.72427497560307,0.03783917427062988,102.71085630941806
0,experiment,2072400,200.0,-493.69040748029676,0.036889076232910156,124.7607213481186
0,experiment,2074600,200.0,-514.3316755254714,0.03712344169616699,106.09338079240696
0,experiment,2076800,200.0,-484.71027688465017,0.036847049539739433,99.67331684363374
0,experiment,2079000,200.0,-481.90126249572126,0.036854765631935814,87.30310262386215
0,experiment,2081200,200.0,-498.7970124787126,0.03901364586570046,79.50006266397554
0,experiment,2083400,200.0,-453.7148519334341,0.03887228532270952,99.46844348314234
0,experiment,2085600,200.0,-485.93346494380967,0.03713560104370117,135.6462982742525
0,experiment,2087800,200.0,-507.3006891997937,0.036576942964033646,108.68777707395937
0,experiment,2090000,200.0,-531.2336053098801,0.03675606034018777,78.07659379458944
0,experiment,2092200,200.0,-476.82730326914685,0.036799040707674896,95.97004474759011
0,experiment,2094400,200.0,-484.972227183526,0.03826503320173784,132.94513841827538
0,experiment,2096600,200.0,-446.4664633159063,0.03795276988636364,152.64971223500245
0,experiment,2098800,200.0,-499.1075424846762,0.03659012100913308,115.55521969144998
0,experiment,2101000,200.0,-494.866624625131,0.036830360239202324,125.93399836442215
0,experiment,2103200,200.0,-549.1540599822487,0.037062970074740326,142.6619718953613
0,experiment,2105400,200.0,-515.836635228648,0.036403525959361686,140.54996687140795
0,experiment,2107600,200.0,-515.7552813350725,0.038031209598888054,100.6232439742554
0,experiment,2109800,200.0,-468.4204667761724,0.03853446787053889,136.87403955795745
0,experiment,2112000,200.0,-417.5502506261326,0.03686757521195845,132.37288955182166
0,experiment,2114200,200.0,-404.31749055271973,0.03737627376209606,125.10194037906216
0,experiment,2116400,200.0,-388.23529285188846,0.03709812597794966,104.020046854552
0,experiment,2118600,200.0,-478.9217737740904,0.03770004619251598,49.65592720822697
0,experiment,2120800,200.0,-468.02219329777404,0.03910153562372381,53.340075312262215
0,experiment,2123000,200.0,-432.863482936141,0.03782996264371005,99.68935944979974
0,experiment,2125200,200.0,-455.9762428520225,0.036615761843594635,134.8216417765499
0,experiment,2127400,200.0,-431.1694454675358,0.03648701581087979,104.14793502911994
0,experiment,2129600,200.0,-399.13603062538,0.03662300109863281,100.9020596440033
0,experiment,2131800,200.0,-364.3193079617145,0.036853335120461204,106.90182002993105
0,experiment,2134000,200.0,-361.2960959275762,0.03886029937050559,133.86817830278284
0,experiment,2136200,200.0,-463.8906290504469,0.03805895285172896,120.73492735607836
0,experiment,2138400,200.0,-455.06380622992253,0.036990577524358574,96.57174822324686
0,experiment,2140600,200.0,-395.6912099501705,0.036630803888494316,119.50172463907134
0,experiment,2142800,200.0,-396.6340858723475,0.03706797686490146,113.27008913656904
0,experiment,2145000,200.0,-385.80000678203965,0.036321856758811256,119.96510010586377
0,experiment,2147200,200.0,-316.9007711913021,0.03887148336930708,163.7181683606145
0,experiment,2149400,200.0,-381.6617542683498,0.03849140080538663,97.72291024999559
0,experiment,2151600,200.0,-386.3987614674117,0.03635129061612216,111.87941489835534
0,experiment,2153800,200.0,-432.1353106302937,0.03707998449152166,109.55261562557953
0,experiment,2156000,200.0,-417.332892826079,0.036343596198342064,92.33613356833192
0,experiment,2158200,200.0,-363.85120222183934,0.03666253523393111,69.96307777806892
0,experiment,2160400,200.0,-378.5983626440651,0.038388729095458984,123.76410845651688
0,experiment,2162600,200.0,-355.83299624817283,0.038382530212402344,100.00656420445648
0,experiment,2164800,200.0,-424.72466450995285,0.03615325147455389,151.9227619546329
0,experiment,2167000,200.0,-356.8054126872543,0.036712234670465645,199.4707603718038
0,experiment,2169200,200.0,-387.3459969941466,0.03673198006369851,131.66360275772377
0,experiment,2171400,200.0,-357.4683657674361,0.03695533492348411,106.23693073620154
0,experiment,2173600,200.0,-278.122748116854,0.03789674152027477,98.51345144059302
0,experiment,2175800,200.0,-319.61541672823256,0.038279815153642135,100.14851866787745
0,experiment,2178000,200.0,-287.33097316752475,0.036797133359042083,116.5323084923106
0,experiment,2180200,200.0,-332.71122947819623,0.03630252317948775,132.9959847874665
0,experiment,2182400,200.0,-253.0229492331824,0.03694779222661799,137.20152712688676
0,experiment,2184600,200.0,-288.6785819054962,0.037146503275090996,93.47594219264934
0,experiment,2186800,200.0,-307.0095795891045,0.03818819739601829,114.85436137891647
0,experiment,2189000,200.0,-253.526091502307,0.03826238892295144,95.95559774534316
0,experiment,2191200,200.0,-221.53988779046466,0.03637433052062988,93.54190193271106
0,experiment,2193400,200.0,-220.129835575178,0.03672933578491211,120.77993600678008
0,experiment,2195600,200.0,-268.93451334836914,0.036287546157836914,141.912777787819
0,experiment,2197800,200.0,-271.8794573894854,0.036550131711092865,119.3106560717088
0,experiment,2200000,200.0,-288.14294526970417,0.03802446885542436,117.90804599528978
0,experiment,2202200,200.0,-284.6941113732479,0.03856522386724299,209.26147237830196
0,experiment,2204400,200.0,-195.1875241948457,0.03735878250815652,121.22137190785986
0,experiment,2206600,200.0,-232.94898411466386,0.03745224259116433,129.2208193469064
0,experiment,2208800,200.0,-176.98747598117842,0.037302927537397904,72.49797788754812
0,experiment,2211000,200.0,-185.58749108592397,0.03610069101507014,78.60817983992851
0,experiment,2213200,200.0,-173.45968948953708,0.03784370422363281,110.389967083772
0,experiment,2215400,200.0,-184.67515673709215,0.038937915455211296,61.009198793189675
0,experiment,2217600,200.0,-236.75232398204568,0.037153894251043144,142.927595057298
0,experiment,2219800,200.0,-304.9978047557124,0.036822297356345436,125.87809076734293
0,experiment,2222000,200.0,-253.73129342144057,0.03690294785933061,93.67316531876521
0,experiment,2224200,200.0,-216.73947772549528,0.03713529760187322,125.64786894693427
0,experiment,2226400,200.0,-238.6987810860188,0.037594144994562324,111.46698910777297
0,experiment,2228600,200.0,-224.07229700016342,0.03860120339827104,147.66919009454992
0,experiment,2230800,200.0,-181.78542552140863,0.036753849549727005,132.2385227674468
0,experiment,2233000,200.0,-221.9822393072085,0.036629655144431374,121.46514859158574
0,experiment,2235200,200.0,-149.91838816253969,0.03616976737976074,72.40979712104124
0,experiment,2237400,200.0,-213.7063538853017,0.037800203670154915,115.10092375091648
0,experiment,2239600,200.0,-233.51375857027594,0.03803753852844238,128.01066476836561
0,experiment,2241800,200.0,-184.6800323593084,0.03887516802007502,108.03263974697549
0,experiment,2244000,200.0,-217.16475832897706,0.036790782755071465,138.39154509193725
0,experiment,2246200,200.0,-239.2844482470493,0.03625631332397461,122.33004790282303
0,experiment,2248400,200.0,-219.37417598286456,0.03671364350752397,104.41481178595787
0,experiment,2250600,200.0,-212.23794616339976,0.03671678629788486,132.706982387909
0,experiment,2252800,200.0,-216.26171976501485,0.03841103206981312,102.78351902865668
0,experiment,2255000,200.0,-163.74113624028686,0.038868102160367096,126.74033478990887
0,experiment,2257200,200.0,-125.23715828791555,0.03700444915077903,117.48906769458992
0,experiment,2259400,200.0,-251.98283769506833,0.036680503325028854,85.80677731538616
0,experiment,2261600,200.0,-230.35420762311114,0.0367542180148038,129.4208465918724
0,experiment,2263800,200.0,-155.38404320635547,0.036680113185535775,80.47934471099853
0,experiment,2266000,200.0,-245.1897795849516,0.03791553323919123,86.28684973067872
0,experiment,2268200,200.0,-222.863222435599,0.038999384099786934,171.59707087979933
0,experiment,2270400,200.0,-160.9855752905889,0.03706836700439453,151.9164894317312
0,experiment,2272600,200.0,-251.3189980113406,0.03702425956726074,214.25175912402622
0,experiment,2274800,200.0,-132.0441429100763,0.036295847459272904,74.1236170443531
0,experiment,2277000,200.0,-181.5354970405127,0.036664485931396484,139.65402984650015
0,experiment,2279200,200.0,-156.33050864202752,0.0389912561936812,72.14842970416963
0,experiment,2281400,200.0,-277.8755883092262,0.03852677345275879,190.4983798695893
0,experiment,2283600,200.0,-261.23226978636563,0.03692889213562012,166.45291525082968
