,experiment,timestep,mean episodic length,mean episodic returns,std episodic returns
0,experiment,587600,200.0,-1141.8504387220858,239.2221170260293
0,experiment,590200,200.0,-1065.5286247030924,245.23917559578874
0,experiment,592800,200.0,-1219.3111966402364,333.5745006823891
0,experiment,595400,200.0,-1073.7730107440836,230.57203176896004
0,experiment,598000,200.0,-1276.1689666999953,273.75177835211576
0,experiment,600600,200.0,-1163.7571357548054,237.1148903534017
0,experiment,603200,200.0,-1269.62883803911,293.88812256626574
0,experiment,605800,200.0,-1304.0700423218018,286.6305804390035
0,experiment,608400,200.0,-1197.8109758135543,271.09266970863035
0,experiment,611000,200.0,-1264.6371731222932,257.46392576257807
0,experiment,613600,200.0,-1235.878466461272,299.11087418459977
0,experiment,616200,200.0,-1282.4326369193777,275.83166346825857
0,experiment,618800,200.0,-1247.6213776981685,201.37408920865877
0,experiment,621400,200.0,-1283.136522028792,288.7284133166197
0,experiment,624000,200.0,-1412.4240485236037,286.7150657761305
0,experiment,626600,200.0,-1188.837435663816,326.1312573050578
0,experiment,629200,200.0,-1151.0568655286268,254.65976335858753
0,experiment,631800,200.0,-1203.8297719412826,287.99363347371786
0,experiment,634400,200.0,-1078.1793851106609,255.86608066304268
0,experiment,637000,200.0,-1217.872146968216,270.4944416394135
0,experiment,639600,200.0,-1282.4045101064148,309.9270573378084
0,experiment,642200,200.0,-1301.0767342212198,301.6442753692675
0,experiment,644800,200.0,-1304.092039701905,186.55138770437452
0,experiment,647400,200.0,-1222.2272150721687,291.7248123022846
0,experiment,650000,200.0,-1210.2623841449329,267.2096035765105
0,experiment,652600,200.0,-1201.997151009361,167.20888781010908
0,experiment,655200,200.0,-1245.40945103054,294.54047694664666
0,experiment,657800,200.0,-1202.687660897263,267.27884984145754
0,experiment,660400,200.0,-1276.3723456423,262.68509122767233
0,experiment,663000,200.0,-1365.3432678488502,257.10035980357134
0,experiment,665600,200.0,-1386.7524379973477,237.01699154189322
0,experiment,668200,200.0,-1233.8663283883996,221.26503809077593
0,experiment,670800,200.0,-1362.4133022334338,191.54987719399062
0,experiment,673400,200.0,-1353.6423840602874,196.63051890892618
0,experiment,676000,200.0,-1432.4219861340794,202.49257058315544
0,experiment,678600,200.0,-1352.7355747715178,292.0071363967727
0,experiment,681200,200.0,-1265.2049560035887,158.7214535074659
0,experiment,683800,200.0,-1316.2249836376375,185.00150351942995
0,experiment,686400,200.0,-1443.5118053082665,258.8044329615434
0,experiment,689000,200.0,-1260.2535654708106,316.2479380735336
0,experiment,691600,200.0,-1321.1468398740492,213.7764307610846
0,experiment,694200,200.0,-1396.3787323854226,277.7805507596868
0,experiment,696800,200.0,-1270.9771247007498,284.57446287698366
0,experiment,699400,200.0,-1208.397308932093,228.8134595216312
0,experiment,702000,200.0,-1292.0479599186988,229.73512411151165
0,experiment,704600,200.0,-1233.8233757582013,237.06107973379844
0,experiment,707200,200.0,-1318.5591453340298,254.34927828304092
0,experiment,709800,200.0,-1433.943755463319,165.39041053842504
0,experiment,712400,200.0,-1224.6844374906557,234.36320587047527
0,experiment,715000,200.0,-1243.5308374284011,301.4002112905058
0,experiment,717600,200.0,-1275.8745366871137,289.36570130792313
0,experiment,720200,200.0,-1254.158086492829,308.20276254063856
0,experiment,722800,200.0,-1343.3062587587772,261.8727175126476
0,experiment,725400,200.0,-1221.4562332338364,293.86438274065864
0,experiment,728000,200.0,-1235.4676437376381,260.72579482408634
0,experiment,730600,200.0,-1281.6665842410523,230.65646490069517
0,experiment,733200,200.0,-1313.6916310016522,330.71530714960164
0,experiment,735800,200.0,-1353.453078165083,230.09150651804023
0,experiment,738400,200.0,-1212.4885569583732,216.7952525798892
0,experiment,741000,200.0,-1302.407729641665,221.4761076470576
0,experiment,743600,200.0,-1120.3311693777143,130.24935077490684
0,experiment,746200,200.0,-1213.0152310734356,343.05913855780153
0,experiment,748800,200.0,-1320.732312060638,261.7541678509778
0,experiment,751400,200.0,-1085.9161810775163,196.19609547277622
0,experiment,754000,200.0,-1339.5577879649738,308.94203068632817
0,experiment,756600,200.0,-1250.169799488527,302.8493545619311
0,experiment,759200,200.0,-1218.5704462936114,220.38201295243442
0,experiment,761800,200.0,-1404.710501764218,253.96766254904227
0,experiment,764400,200.0,-1270.9868627708452,299.94875159568085
0,experiment,767000,200.0,-1259.0830934522776,254.6323254362457
0,experiment,769600,200.0,-1314.1139690943783,255.325935566858
0,experiment,772200,200.0,-1239.9448097506584,234.8693259617714
0,experiment,774800,200.0,-1399.1513921554895,310.1431402262692
0,experiment,777400,200.0,-1298.1260849583405,158.1310182873799
0,experiment,780000,200.0,-1206.9494428825192,231.38701836719326
0,experiment,782600,200.0,-1351.9107682299264,224.91876166332636
0,experiment,785200,200.0,-1406.0137860184961,192.42008684911247
0,experiment,787800,200.0,-1466.453962832596,152.0248478504419
0,experiment,790400,200.0,-1247.762262100611,173.9542916318591
0,experiment,793000,200.0,-1160.3484725849983,212.83185044889143
0,experiment,795600,200.0,-1387.1148496288308,289.3598576219815
0,experiment,798200,200.0,-1287.2093778016374,260.30036733323385
0,experiment,800800,200.0,-1264.0369800985613,266.6523908897167
0,experiment,803400,200.0,-1316.2128917214209,229.57375406714297
0,experiment,806000,200.0,-1410.6422239184844,245.17632866080552
0,experiment,808600,200.0,-1257.0146547128525,261.2202493216309
0,experiment,811200,200.0,-1379.9831097920917,220.83212779207645
0,experiment,813800,200.0,-1231.5194323255046,188.17782315241064
0,experiment,816400,200.0,-1298.3385021333536,237.6346278882038
0,experiment,819000,200.0,-1291.3185511386973,298.10703482843525
0,experiment,821600,200.0,-1242.4483652723127,242.8189297260893
0,experiment,824200,200.0,-1262.7425691743517,272.3625464490101
0,experiment,826800,200.0,-1385.9159750736983,273.44243182137205
0,experiment,829400,200.0,-1238.188579209229,203.9430855429644
0,experiment,832000,200.0,-1167.555277769719,170.28761062908913
0,experiment,834600,200.0,-1344.5723917455712,228.34829297302528
0,experiment,837200,200.0,-1508.750865383741,225.03855494873898
0,experiment,839800,200.0,-1345.8895134483562,217.14221010856585
0,experiment,842400,200.0,-1202.4564933139166,106.08706856575397
0,experiment,845000,200.0,-1302.9567425349921,282.833072656113
0,experiment,847600,200.0,-1442.8116414249553,190.35756253841444
0,experiment,850200,200.0,-1310.931983597191,131.32857228523991
0,experiment,852800,200.0,-1414.4490706725474,243.6418484431263
0,experiment,855400,200.0,-1176.4190394345444,216.42204444988639
0,experiment,858000,200.0,-1289.8452849803655,273.0083691868388
0,experiment,860600,200.0,-1428.0212461355418,220.42624053778408
0,experiment,863200,200.0,-1355.5383259368975,234.91448882477087
0,experiment,865800,200.0,-1360.861961187494,268.0087431573899
0,experiment,868400,200.0,-1289.0496207903707,139.66639797416767
0,experiment,871000,200.0,-1451.4628777569737,186.00795907657812
0,experiment,873600,200.0,-1404.4281661596006,186.56771302775164
0,experiment,876200,200.0,-1308.7948268083278,154.20362842457814
0,experiment,878800,200.0,-1270.76742629109,174.334119033794
0,experiment,881400,200.0,-1408.1551971561962,164.32519128993894
0,experiment,884000,200.0,-1430.4127799443124,237.26299062612821
0,experiment,886600,200.0,-1294.6708430861743,143.26352866240828
0,experiment,889200,200.0,-1392.2206474746463,274.4792538840103
0,experiment,891800,200.0,-1346.9547262703236,237.61641405720502
0,experiment,894400,200.0,-1325.644566733487,159.48585870018164
0,experiment,897000,200.0,-1491.273922412154,179.5613792355841
0,experiment,899600,200.0,-1369.9222446753415,219.83713144279213
0,experiment,902200,200.0,-1219.9893195689879,201.8572661680142
0,experiment,904800,200.0,-1279.0351715739716,172.93566955828877
0,experiment,907400,200.0,-1362.6250132006317,252.97141485789294
0,experiment,910000,200.0,-1321.9288576307215,240.48668096380996
0,experiment,912600,200.0,-1332.4458641082326,218.2310911269372
0,experiment,915200,200.0,-1430.033059783126,281.0386154435886
0,experiment,917800,200.0,-1309.785982219552,246.67949879692327
0,experiment,920400,200.0,-1294.5722794002847,261.3072048972916
0,experiment,923000,200.0,-1393.361580917887,246.7192117149707
0,experiment,925600,200.0,-1403.4705195252334,202.94011949895767
0,experiment,928200,200.0,-1286.2082266225343,224.92452970965618
0,experiment,930800,200.0,-1357.7766829296015,237.6196902409119
0,experiment,933400,200.0,-1307.2205073742289,155.05625563643022
0,experiment,936000,200.0,-1358.8226856281954,134.3214994316594
0,experiment,938600,200.0,-1497.9740002660894,238.02521326575632
0,experiment,941200,200.0,-1360.2484960517384,173.29538151271254
0,experiment,943800,200.0,-1325.7173459788223,229.32639391393639
0,experiment,946400,200.0,-1557.9881582504008,176.28012624824794
0,experiment,949000,200.0,-1395.9086304959897,115.64903172455834
0,experiment,951600,200.0,-1464.4042241426275,130.22544656471786
0,experiment,954200,200.0,-1561.3786828969876,163.69107297963325
0,experiment,956800,200.0,-1622.0726915679008,198.77346876502202
0,experiment,959400,200.0,-1485.0371419516139,169.42396921215155
0,experiment,962000,200.0,-1533.455309377059,184.2767737350365
0,experiment,964600,200.0,-1576.8482780152892,214.3813896834793
0,experiment,967200,200.0,-1507.450964019035,202.7510282685589
0,experiment,969800,200.0,-1346.705185947063,155.0287803314221
0,experiment,972400,200.0,-1522.1812584566828,206.5543130808365
0,experiment,975000,200.0,-1613.952250451994,145.6740863331293
0,experiment,977600,200.0,-1472.2713405964282,138.53177031615365
0,experiment,980200,200.0,-1460.5173051607067,180.4232340708866
0,experiment,982800,200.0,-1504.0800259782993,143.4257584752833
0,experiment,985400,200.0,-1463.1801732440972,154.8576608715312
0,experiment,988000,200.0,-1430.6429259516617,184.71230088201102
0,experiment,990600,200.0,-1457.937223904642,232.3351267791951
0,experiment,993200,200.0,-1351.1839349559898,210.31754074325966
0,experiment,995800,200.0,-1451.0366926538845,165.78148588081532
0,experiment,998400,200.0,-1440.2910187960151,185.4101334881328
0,experiment,1001000,200.0,-1461.0358894702624,145.266269297553
0,experiment,1003600,200.0,-1414.299436668221,160.60525583717677
0,experiment,1006200,200.0,-1428.486823146016,132.80025652548298
0,experiment,1008800,200.0,-1550.1744314123441,161.1379490213416
0,experiment,1011400,200.0,-1574.7806729211832,208.78115689988888
0,experiment,1014000,200.0,-1548.0648250970467,232.52108819144846
0,experiment,1016600,200.0,-1465.0338230288144,165.93280360971508
0,experiment,1019200,200.0,-1493.5483957395036,206.39450739980367
0,experiment,1021800,200.0,-1573.0001253503906,142.51290010088024
0,experiment,1024400,200.0,-1547.2944546969347,162.40022046840863
0,experiment,1027000,200.0,-1518.67562954568,213.45364854237656
0,experiment,1029600,200.0,-1563.7947106766337,178.86069878627387
0,experiment,1032200,200.0,-1454.071819637045,194.8139831813305
0,experiment,1034800,200.0,-1458.2239783672453,188.04097588010058
0,experiment,1037400,200.0,-1480.6899024212012,175.28716432157614
0,experiment,1040000,200.0,-1427.8069640974472,144.8583332729879
0,experiment,1042600,200.0,-1482.2940759572352,176.99835697953839
0,experiment,1045200,200.0,-1490.9380860976305,144.80832935543302
0,experiment,1047800,200.0,-1531.8429708226204,169.04396726187622
0,experiment,1050400,200.0,-1470.8367821344145,170.9139617156291
0,experiment,1053000,200.0,-1587.566424281585,135.85178036012687
0,experiment,1055600,200.0,-1534.2559297905595,185.9777699984103
0,experiment,1058200,200.0,-1509.7378971979188,110.96024547060917
0,experiment,1060800,200.0,-1526.8135811907382,135.90057454005085
0,experiment,1063400,200.0,-1484.8245996630778,185.2418708564315
0,experiment,1066000,200.0,-1545.9482457047648,167.10401004239395
0,experiment,1068600,200.0,-1547.011159528166,185.9390504639357
0,experiment,1071200,200.0,-1496.6264254720206,142.04001060400597
0,experiment,1073800,200.0,-1505.5689565618538,144.1458654486004
0,experiment,1076400,200.0,-1665.1036412482426,96.10342523863561
0,experiment,1079000,200.0,-1470.2205189998278,86.80560508231932
0,experiment,1081600,200.0,-1503.2482066722177,115.11586113679549
0,experiment,1084200,200.0,-1561.098431414088,185.00065204584757
0,experiment,1086800,200.0,-1515.711727379709,132.57209119165634
0,experiment,1089400,200.0,-1508.9744275265682,120.65549390575269
0,experiment,1092000,200.0,-1527.5462344082675,151.11940350962658
0,experiment,1094600,200.0,-1545.3503691395495,132.20755198811807
0,experiment,1097200,200.0,-1551.880638375284,175.69636449974837
0,experiment,1099800,200.0,-1569.3022816796113,195.50584864559738
0,experiment,1102400,200.0,-1492.5769712999295,133.3229576243377
0,experiment,1105000,200.0,-1489.1518563038471,101.09876486927344
0,experiment,1107600,200.0,-1534.1894458195954,161.32811659288
0,experiment,1110200,200.0,-1583.594406524194,178.54341450417752
0,experiment,1112800,200.0,-1491.4487874303666,185.49294532898918
0,experiment,1115400,200.0,-1623.7938686573823,151.7964544990801
0,experiment,1118000,200.0,-1514.2764152749128,165.7071073488405
0,experiment,1120600,200.0,-1509.4471303904418,122.66147527138271
0,experiment,1123200,200.0,-1606.716075166284,150.96602378986566
0,experiment,1125800,200.0,-1546.9130574750766,127.24207173085854
0,experiment,1128400,200.0,-1577.0890141351456,110.81231523355005
0,experiment,1131000,200.0,-1618.4421814871716,134.6185024977899
0,experiment,1133600,200.0,-1629.6395965669287,157.9090275438889
0,experiment,1136200,200.0,-1585.6714678600683,158.9320882845089
0,experiment,1138800,200.0,-1579.39834098987,118.6447308604762
0,experiment,1141400,200.0,-1557.6089842417127,173.12434456820316
0,experiment,1144000,200.0,-1452.4172363202383,158.87843443084017
0,experiment,1146600,200.0,-1569.5787076319762,174.10065533418594
0,experiment,1149200,200.0,-1526.958896449668,171.93586126244213
0,experiment,1151800,200.0,-1511.6848786051585,197.85102441922697
0,experiment,1154400,200.0,-1506.7752058281321,122.9853387210278
0,experiment,1157000,200.0,-1570.657880863374,203.60277507410797
0,experiment,1159600,200.0,-1521.6531629607125,107.29452807474233
0,experiment,1162200,200.0,-1506.783506209849,169.2433611788759
0,experiment,1164800,200.0,-1442.8439381332842,145.8830664974496
0,experiment,1167400,200.0,-1562.8052679606872,142.51230899121788
0,experiment,1170000,200.0,-1522.586976718472,130.3888650551474
0,experiment,1172600,200.0,-1555.9255568195954,150.58943952001303
0,experiment,1175200,200.0,-1520.8789406400194,113.47501839982593
0,experiment,1177800,200.0,-1613.4587600323914,113.27929306406074
0,experiment,1180400,200.0,-1559.850962698839,112.77534356428062
0,experiment,1183000,200.0,-1629.3660707480167,113.96607252896348
0,experiment,1185600,200.0,-1503.8701142061068,192.2010582829545
0,experiment,1188200,200.0,-1607.1070217906251,153.03356272229664
0,experiment,1190800,200.0,-1503.0001126681077,146.20027416953727
0,experiment,1193400,200.0,-1547.5765364996628,128.15191323117594
0,experiment,1196000,200.0,-1582.6082561317833,205.80668653805765
0,experiment,1198600,200.0,-1573.8001755268485,165.81705576231604
0,experiment,1201200,200.0,-1489.9607722022188,152.0561963991545
0,experiment,1203800,200.0,-1501.9789182416764,179.3362723402331
0,experiment,1206400,200.0,-1532.3597044152864,125.286905526423
0,experiment,1209000,200.0,-1575.040797093814,130.4380167082264
0,experiment,1211600,200.0,-1472.4278690764552,204.25597980361678
0,experiment,1214200,200.0,-1461.6553762573515,203.0316050785398
0,experiment,1216800,200.0,-1480.6096115919029,162.61214506387634
0,experiment,1219400,200.0,-1425.0989346052363,187.03323528345544
0,experiment,1222000,200.0,-1493.7126093467907,275.2442224496827
0,experiment,1224600,200.0,-1554.768382555801,130.6761945246036
0,experiment,1227200,200.0,-1534.191874389556,157.3834704205446
0,experiment,1229800,200.0,-1453.0485760305355,256.65505234566086
0,experiment,1232400,200.0,-1574.3482228905873,236.2116023916719
0,experiment,1235000,200.0,-1526.1573379681186,142.52402883537744
0,experiment,1237600,200.0,-1606.1921702819445,59.35280974728604
0,experiment,1240200,200.0,-1558.5900944348543,151.26567780132467
0,experiment,1242800,200.0,-1690.5049625341494,69.0502131675962
0,experiment,1245400,200.0,-1632.2187996328344,122.99733419633641
0,experiment,1248000,200.0,-1621.7986359561125,100.78796918760128
0,experiment,1250600,200.0,-1612.0602285154096,100.71857639857576
0,experiment,1253200,200.0,-1575.8947386224297,136.71814157835738
0,experiment,1255800,200.0,-1677.634236078902,102.03214150473862
0,experiment,1258400,200.0,-1608.4057451784938,128.22094753917196
0,experiment,1261000,200.0,-1653.0638325991433,75.96897022445707
0,experiment,1263600,200.0,-1661.3280183759891,110.23341223110525
0,experiment,1266200,200.0,-1627.3950600256246,99.50763683223187
0,experiment,1268800,200.0,-1587.2601164900416,111.14721699741904
0,experiment,1271400,200.0,-1613.0972666897678,136.2091083263765
0,experiment,1274000,200.0,-1674.7724209356297,82.71876932608085
0,experiment,1276600,200.0,-1610.9642865508347,91.00974795794872
0,experiment,1279200,200.0,-1690.7412506972485,92.52996600559658
0,experiment,1281800,200.0,-1658.0257723043262,121.20748563804446
0,experiment,1284400,200.0,-1667.2695645039316,113.90415492116216
0,experiment,1287000,200.0,-1636.3402409611626,99.3619326340354
0,experiment,1289600,200.0,-1612.1917500301856,157.43295440460332
0,experiment,1292200,200.0,-1640.5957640255763,87.76062862985962
0,experiment,1294800,200.0,-1650.1132921473657,96.07013931442295
0,experiment,1297400,200.0,-1671.8213783497106,90.81871582470525
0,experiment,1300000,200.0,-1634.2278468476836,95.65793949068649
0,experiment,1302600,200.0,-1651.646378101894,75.64982462597023
0,experiment,1305200,200.0,-1670.3044681723213,124.12403741876375
0,experiment,1307800,200.0,-1681.708324291902,112.339382892272
0,experiment,1310400,200.0,-1667.6780716847481,103.63047932389425
0,experiment,1313000,200.0,-1695.4593087404942,99.36140163757977
0,experiment,1315600,200.0,-1668.290396706672,112.75069318826408
0,experiment,1318200,200.0,-1648.2483744738731,100.68698719540453
0,experiment,1320800,200.0,-1632.976400846948,122.74433325415394
0,experiment,1323400,200.0,-1679.2399544356715,116.9342845985193
0,experiment,1326000,200.0,-1691.6897195746171,86.59716341407504
0,experiment,1328600,200.0,-1660.9533570531066,87.00224506282784
0,experiment,1331200,200.0,-1708.151071088128,66.03900599989883
0,experiment,1333800,200.0,-1755.2740010341904,59.62764088608193
0,experiment,1336400,200.0,-1694.9580490049718,85.73361401224864
0,experiment,1339000,200.0,-1653.8742857282773,81.8387606334823
0,experiment,1341600,200.0,-1695.9636470410203,69.53976434594101
0,experiment,1344200,200.0,-1629.4760978680922,85.31955015972054
0,experiment,1346800,200.0,-1684.7045028088103,64.92054176943473
0,experiment,1349400,200.0,-1670.595801130849,112.33157844336353
0,experiment,1352000,200.0,-1693.0362115530943,77.84644731455153
0,experiment,1354600,200.0,-1716.7761653673113,61.86868698036647
0,experiment,1357200,200.0,-1640.7898783599135,104.16208849806553
0,experiment,1359800,200.0,-1695.4612081015114,81.68089446598911
0,experiment,1362400,200.0,-1681.369134016019,112.9622051441135
0,experiment,1365000,200.0,-1662.8368142844424,68.55997933111159
0,experiment,1367600,200.0,-1694.6394662782704,73.59803696328346
0,experiment,1370200,200.0,-1714.1772936261211,112.4832592658885
0,experiment,1372800,200.0,-1686.5242123756116,68.78229525612046
0,experiment,1375400,200.0,-1709.3868440659369,79.16919365348818
0,experiment,1378000,200.0,-1701.0958107865383,82.50046338539447
0,experiment,1380600,200.0,-1682.7781008866211,86.89365443458769
0,experiment,1383200,200.0,-1673.8615397871372,73.42296785303334
0,experiment,1385800,200.0,-1668.221832806698,78.88702974104734
0,experiment,1388400,200.0,-1680.7984887702899,86.9922733446672
0,experiment,1391000,200.0,-1704.9961995133988,76.28775555859181
0,experiment,1393600,200.0,-1682.6243511565224,52.593042219316025
0,experiment,1396200,200.0,-1713.994812032937,78.47526396712036
0,experiment,1398800,200.0,-1706.1922171057847,73.08634299632442
0,experiment,1401400,200.0,-1741.6151109996836,55.11042211521275
0,experiment,1404000,200.0,-1704.0689400512372,94.0184720593117
0,experiment,1406600,200.0,-1701.0220842915817,82.51103526357852
0,experiment,1409200,200.0,-1700.8247540242749,81.16557030410301
0,experiment,1411800,200.0,-1616.0143582987353,101.65459831241466
0,experiment,1414400,200.0,-1708.136218678376,83.46213047108947
0,experiment,1417000,200.0,-1696.1703251963272,67.9093873378046
0,experiment,1419600,200.0,-1690.7712118362347,82.12909964281543
0,experiment,1422200,200.0,-1703.1463032360948,104.18761120266954
0,experiment,1424800,200.0,-1718.1972552559123,80.69250113484019
0,experiment,1427400,200.0,-1756.6566323523243,64.66748340597938
0,experiment,1430000,200.0,-1631.9698713538173,98.79679214668411
0,experiment,1432600,200.0,-1706.446863540686,94.67682289345842
0,experiment,1435200,200.0,-1668.7327938779783,120.23582954930514
0,experiment,1437800,200.0,-1674.1723826576979,120.10911428917186
0,experiment,1440400,200.0,-1681.6977549072258,107.38851767144948
0,experiment,1443000,200.0,-1654.2166056581389,86.9522647657382
0,experiment,1445600,200.0,-1667.6833454971347,85.01992089264095
0,experiment,1448200,200.0,-1695.5582249197575,88.61184627326342
0,experiment,1450800,200.0,-1634.5060789409451,75.43334252070271
0,experiment,1453400,200.0,-1635.9610430675953,126.80011424972173
0,experiment,1456000,200.0,-1707.72477550733,91.77453739258878
0,experiment,1458600,200.0,-1706.6104235318346,70.34271145440258
0,experiment,1461200,200.0,-1682.3851415222357,76.36457026217658
0,experiment,1463800,200.0,-1660.2695802528847,121.81787435808812
0,experiment,1466400,200.0,-1671.6800836459038,104.82169212493626
0,experiment,1469000,200.0,-1679.3836772193995,84.61128642329712
0,experiment,1471600,200.0,-1688.5956801148702,104.64979039547198
0,experiment,1474200,200.0,-1734.5603258099945,124.76908828685771
0,experiment,1476800,200.0,-1701.411631854228,107.09570887466896
0,experiment,1479400,200.0,-1655.1497889310344,129.53158037371082
0,experiment,1482000,200.0,-1693.0875425545798,147.42034982501266
0,experiment,1484600,200.0,-1654.1095390524943,153.1408127742895
0,experiment,1487200,200.0,-1658.369301473436,132.58412177488506
0,experiment,1489800,200.0,-1733.8143046274577,82.46705073409974
0,experiment,1492400,200.0,-1672.4991788942107,82.94864378766341
0,experiment,1495000,200.0,-1722.4740508913433,98.30567488918766
0,experiment,1497600,200.0,-1714.1883606074173,97.99987005857037
0,experiment,1500200,200.0,-1688.2076584313422,126.25783669398311
0,experiment,1502800,200.0,-1696.830423311846,89.27767800530255
0,experiment,1505400,200.0,-1674.4218084010672,115.27791849423033
0,experiment,1508000,200.0,-1711.6207808832946,93.60562671549773
0,experiment,1510600,200.0,-1691.979098877645,93.77703725842855
0,experiment,1513200,200.0,-1693.2054127388521,88.27468141582966
0,experiment,1515800,200.0,-1685.7487541955134,117.63017478426472
0,experiment,1518400,200.0,-1680.5028849638588,96.00793977807862
0,experiment,1521000,200.0,-1664.3417925554718,133.10796227798684
0,experiment,1523600,200.0,-1677.2771998768528,98.59412790828544
0,experiment,1526200,200.0,-1692.627603867152,115.06711958329153
0,experiment,1528800,200.0,-1659.2232441108195,109.56877035406828
0,experiment,1531400,200.0,-1750.3087585102112,93.38144795944146
0,experiment,1534000,200.0,-1733.015886057949,97.7813885683175
0,experiment,1536600,200.0,-1718.044484387565,86.1741953486736
0,experiment,1539200,200.0,-1708.8200781469682,124.83087694064687
0,experiment,1541800,200.0,-1693.4117168766445,90.23002872523625
0,experiment,1544400,200.0,-1679.3648190120064,99.19156645102143
0,experiment,1547000,200.0,-1705.1314971618153,93.62440066749292
0,experiment,1549600,200.0,-1689.6641745841905,124.4565277457338
0,experiment,1552200,200.0,-1665.1108061673356,80.33040078817316
0,experiment,1554800,200.0,-1685.5965318670512,136.50306058746844
0,experiment,1557400,200.0,-1703.801995412895,105.7683219698924
0,experiment,1560000,200.0,-1688.8969458495542,130.82865079197347
0,experiment,1562600,200.0,-1710.1696076084304,79.40097807385293
0,experiment,1565200,200.0,-1694.7820031125796,123.39218843358731
0,experiment,1567800,200.0,-1694.5428614415496,101.86819957686325
0,experiment,1570400,200.0,-1693.979517238814,103.07873191316804
0,experiment,1573000,200.0,-1731.254728821269,71.30228415176423
0,experiment,1575600,200.0,-1692.1496931648376,106.75160613786903
0,experiment,1578200,200.0,-1676.612258489143,91.74649510778977
0,experiment,1580800,200.0,-1752.4810247083235,86.85524989266581
0,experiment,1583400,200.0,-1688.7462334828474,93.11321982781507
0,experiment,1586000,200.0,-1709.9454911136547,123.34238995861062
0,experiment,1588600,200.0,-1652.143715915294,103.75893270622511
0,experiment,1591200,200.0,-1719.6081130142688,83.78583257748136
0,experiment,1593800,200.0,-1685.3770522259533,138.89354527231347
0,experiment,1596400,200.0,-1719.5049232197748,125.94012530324963
0,experiment,1599000,200.0,-1727.6033817858968,97.55319665932463
0,experiment,1601600,200.0,-1730.5722759473715,114.78676410574924
0,experiment,1604200,200.0,-1696.5107199369234,103.31850049667597
0,experiment,1606800,200.0,-1724.340702598015,94.98699354383942
0,experiment,1609400,200.0,-1711.0630288328384,123.14137589568688
0,experiment,1612000,200.0,-1697.871144598778,106.00370188816642
0,experiment,1614600,200.0,-1725.8568347134355,120.98374523757224
0,experiment,1617200,200.0,-1685.2970270923922,101.93984508096868
0,experiment,1619800,200.0,-1684.004393661177,125.14357142868064
0,experiment,1622400,200.0,-1740.3366561056714,101.91918559887809
0,experiment,1625000,200.0,-1709.8886333966643,91.14777341501225
0,experiment,1627600,200.0,-1769.0945945211909,74.59107797317354
0,experiment,1630200,200.0,-1729.5204791616923,98.02584900094969
0,experiment,1632800,200.0,-1686.2130224775449,107.73262295994816
0,experiment,1635400,200.0,-1753.7201385987112,93.92742132040416
0,experiment,1638000,200.0,-1725.0863897835648,109.48692906123493
0,experiment,1640600,200.0,-1753.644612880334,79.0195492604837
0,experiment,1643200,200.0,-1674.0606636631337,117.70145604438899
0,experiment,1645800,200.0,-1660.9754902952675,107.33349557868067
0,experiment,1648400,200.0,-1737.7153345819486,91.0676995086468
0,experiment,1651000,200.0,-1693.7818475817621,137.05287492707242
0,experiment,1653600,200.0,-1731.936573365906,97.31239734934377
0,experiment,1656200,200.0,-1711.6826792335041,98.95705305843187
0,experiment,1658800,200.0,-1708.3602320931957,95.17484769766052
0,experiment,1661400,200.0,-1746.1271310081197,90.88859906328317
0,experiment,1664000,200.0,-1755.3300775909609,83.75088460322443
0,experiment,1666600,200.0,-1737.6300021775046,100.96226489874846
0,experiment,1669200,200.0,-1660.1023297557113,96.03219296372062
0,experiment,1671800,200.0,-1771.0894580818238,73.90025729148986
0,experiment,1674400,200.0,-1732.6083389598248,108.42714761878165
0,experiment,1677000,200.0,-1754.6167866315582,82.22951333781756
0,experiment,1679600,200.0,-1732.5994864697614,79.64182514080176
0,experiment,1682200,200.0,-1723.8048817360016,97.96650952086694
0,experiment,1684800,200.0,-1732.178222478806,85.52892327566593
0,experiment,1687400,200.0,-1720.4176742273216,83.35141691636937
0,experiment,1690000,200.0,-1757.7520535259791,84.27311997772634
0,experiment,1692600,200.0,-1726.0636731770367,93.77201953046408
0,experiment,1695200,200.0,-1773.0927516108115,95.15145968839946
0,experiment,1697800,200.0,-1689.1207710976798,89.35341553009413
0,experiment,1700400,200.0,-1758.1263171892388,75.85892268612432
0,experiment,1703000,200.0,-1753.7795928935352,99.9805541176053
0,experiment,1705600,200.0,-1767.7759684717041,105.16902388960136
0,experiment,1708200,200.0,-1707.1279053219316,107.345802432097
0,experiment,1710800,200.0,-1763.1875770162783,82.93640541856189
0,experiment,1713400,200.0,-1726.141864684871,84.62415574260254
0,experiment,1716000,200.0,-1751.806409524581,101.79605521706297
0,experiment,1718600,200.0,-1742.291581226583,106.31853361890393
0,experiment,1721200,200.0,-1675.5615398896905,87.46771334496614
0,experiment,1723800,200.0,-1730.5755903023007,99.61578899573144
0,experiment,1726400,200.0,-1750.5591378475967,103.60479699595184
0,experiment,1729000,200.0,-1691.8470734169923,93.65310797461471
0,experiment,1731600,200.0,-1684.2006172028484,99.78318769963336
0,experiment,1734200,200.0,-1700.1913516227319,119.55974255099564
0,experiment,1736800,200.0,-1686.367532400168,115.53303610853318
0,experiment,1739400,200.0,-1723.179051156613,80.66427720230189
