,experiment,timestep,mean episodic length,mean episodic returns,std episodic returns
0,experiment,1997600,200.0,-565.6720697015433,116.71075260089788
0,experiment,1999800,200.0,-561.503435344546,148.5563201283619
0,experiment,2002000,200.0,-580.5250504057939,125.77481469272472
0,experiment,2004200,200.0,-527.2897218595517,144.74739234939338
0,experiment,2006400,200.0,-517.3777948653292,119.59288782263775
0,experiment,2008600,200.0,-506.1880159123317,90.20642461851006
0,experiment,2010800,200.0,-557.9483555562309,66.62427439775155
0,experiment,2013000,200.0,-484.8376303182094,110.15148497213642
0,experiment,2015200,200.0,-531.9402752181502,87.76345445760859
0,experiment,2017400,200.0,-494.7944776895545,82.40774133539024
0,experiment,2019600,200.0,-517.9937296896852,137.2875724508319
0,experiment,2021800,200.0,-527.1540036303242,96.98172950995666
0,experiment,2024000,200.0,-563.0331254868232,148.31923688393675
0,experiment,2026200,200.0,-553.6273493314798,138.81807789170142
0,experiment,2028400,200.0,-502.53816614095143,93.20682293949756
0,experiment,2030600,200.0,-600.2601026318646,105.03778962336288
0,experiment,2032800,200.0,-512.6641794529081,94.54622383091811
0,experiment,2035000,200.0,-516.5525806930868,117.25866739438345
0,experiment,2037200,200.0,-505.48046313730777,139.12387833956615
0,experiment,2039400,200.0,-501.13416508594435,103.20159336539537
0,experiment,2041600,200.0,-538.6211401195345,86.74428707332338
0,experiment,2043800,200.0,-574.7298125419767,106.13109965371198
0,experiment,2046000,200.0,-556.842682467617,138.92936030889712
0,experiment,2048200,200.0,-532.7824285635593,83.46953055582779
0,experiment,2050400,200.0,-506.1739033897107,114.75020475542213
0,experiment,2052600,200.0,-555.1264217478405,62.17410229932113
0,experiment,2054800,200.0,-460.33781611107264,115.59593334584828
0,experiment,2057000,200.0,-461.4457369425756,94.10818807777686
0,experiment,2059200,200.0,-483.69377810403836,91.5298918809646
0,experiment,2061400,200.0,-503.23940960618614,131.17349005472468
0,experiment,2063600,200.0,-505.12759979256094,139.32046730656637
0,experiment,2065800,200.0,-551.316173973168,87.76609951179573
0,experiment,2068000,200.0,-544.1375651271964,122.59932881358077
0,experiment,2070200,200.0,-485.72427497560307,102.71085630941806
0,experiment,2072400,200.0,-493.69040748029676,124.7607213481186
0,experiment,2074600,200.0,-514.3316755254714,106.09338079240696
0,experiment,2076800,200.0,-484.71027688465017,99.67331684363374
0,experiment,2079000,200.0,-481.90126249572126,87.30310262386215
0,experiment,2081200,200.0,-498.7970124787126,79.50006266397554
0,experiment,2083400,200.0,-453.7148519334341,99.46844348314234
0,experiment,2085600,200.0,-485.93346494380967,135.6462982742525
0,experiment,2087800,200.0,-507.3006891997937,108.68777707395937
0,experiment,2090000,200.0,-531.2336053098801,78.07659379458944
0,experiment,2092200,200.0,-476.82730326914685,95.97004474759011
0,experiment,2094400,200.0,-484.972227183526,132.94513841827538
0,experiment,2096600,200.0,-446.4664633159063,152.64971223500245
0,experiment,2098800,200.0,-499.1075424846762,115.55521969144998
0,experiment,2101000,200.0,-494.866624625131,125.93399836442215
0,experiment,2103200,200.0,-549.1540599822487,142.6619718953613
0,experiment,2105400,200.0,-515.836635228648,140.54996687140795
0,experiment,2107600,200.0,-515.7552813350725,100.6232439742554
0,experiment,2109800,200.0,-468.4204667761724,136.87403955795745
0,experiment,2112000,200.0,-417.5502506261326,132.37288955182166
0,experiment,2114200,200.0,-404.31749055271973,125.10194037906216
0,experiment,2116400,200.0,-388.23529285188846,104.020046854552
0,experiment,2118600,200.0,-478.9217737740904,49.65592720822697
0,experiment,2120800,200.0,-468.02219329777404,53.340075312262215
0,experiment,2123000,200.0,-432.863482936141,99.68935944979974
0,experiment,2125200,200.0,-455.9762428520225,134.8216417765499
0,experiment,2127400,200.0,-431.1694454675358,104.14793502911994
0,experiment,2129600,200.0,-399.13603062538,100.9020596440033
0,experiment,2131800,200.0,-364.3193079617145,106.90182002993105
0,experiment,2134000,200.0,-361.2960959275762,133.86817830278284
0,experiment,2136200,200.0,-463.8906290504469,120.73492735607836
0,experiment,2138400,200.0,-455.06380622992253,96.57174822324686
0,experiment,2140600,200.0,-395.6912099501705,119.50172463907134
0,experiment,2142800,200.0,-396.6340858723475,113.27008913656904
0,experiment,2145000,200.0,-385.80000678203965,119.96510010586377
0,experiment,2147200,200.0,-316.9007711913021,163.7181683606145
0,experiment,2149400,200.0,-381.6617542683498,97.72291024999559
0,experiment,2151600,200.0,-386.3987614674117,111.87941489835534
0,experiment,2153800,200.0,-432.1353106302937,109.55261562557953
0,experiment,2156000,200.0,-417.332892826079,92.33613356833192
0,experiment,2158200,200.0,-363.85120222183934,69.96307777806892
0,experiment,2160400,200.0,-378.5983626440651,123.76410845651688
0,experiment,2162600,200.0,-355.83299624817283,100.00656420445648
0,experiment,2164800,200.0,-424.72466450995285,151.9227619546329
0,experiment,2167000,200.0,-356.8054126872543,199.4707603718038
0,experiment,2169200,200.0,-387.3459969941466,131.66360275772377
0,experiment,2171400,200.0,-357.4683657674361,106.23693073620154
0,experiment,2173600,200.0,-278.122748116854,98.51345144059302
0,experiment,2175800,200.0,-319.61541672823256,100.14851866787745
0,experiment,2178000,200.0,-287.33097316752475,116.5323084923106
0,experiment,2180200,200.0,-332.71122947819623,132.9959847874665
0,experiment,2182400,200.0,-253.0229492331824,137.20152712688676
0,experiment,2184600,200.0,-288.6785819054962,93.47594219264934
0,experiment,2186800,200.0,-307.0095795891045,114.85436137891647
0,experiment,2189000,200.0,-253.526091502307,95.95559774534316
0,experiment,2191200,200.0,-221.53988779046466,93.54190193271106
0,experiment,2193400,200.0,-220.129835575178,120.77993600678008
0,experiment,2195600,200.0,-268.93451334836914,141.912777787819
0,experiment,2197800,200.0,-271.8794573894854,119.3106560717088
0,experiment,2200000,200.0,-288.14294526970417,117.90804599528978
0,experiment,2202200,200.0,-284.6941113732479,209.26147237830196
0,experiment,2204400,200.0,-195.1875241948457,121.22137190785986
0,experiment,2206600,200.0,-232.94898411466386,129.2208193469064
0,experiment,2208800,200.0,-176.98747598117842,72.49797788754812
0,experiment,2211000,200.0,-185.58749108592397,78.60817983992851
0,experiment,2213200,200.0,-173.45968948953708,110.389967083772
0,experiment,2215400,200.0,-184.67515673709215,61.009198793189675
0,experiment,2217600,200.0,-236.75232398204568,142.927595057298
0,experiment,2219800,200.0,-304.9978047557124,125.87809076734293
0,experiment,2222000,200.0,-253.73129342144057,93.67316531876521
0,experiment,2224200,200.0,-216.73947772549528,125.64786894693427
0,experiment,2226400,200.0,-238.6987810860188,111.46698910777297
0,experiment,2228600,200.0,-224.07229700016342,147.66919009454992
0,experiment,2230800,200.0,-181.78542552140863,132.2385227674468
0,experiment,2233000,200.0,-221.9822393072085,121.46514859158574
0,experiment,2235200,200.0,-149.91838816253969,72.40979712104124
0,experiment,2237400,200.0,-213.7063538853017,115.10092375091648
0,experiment,2239600,200.0,-233.51375857027594,128.01066476836561
0,experiment,2241800,200.0,-184.6800323593084,108.03263974697549
0,experiment,2244000,200.0,-217.16475832897706,138.39154509193725
0,experiment,2246200,200.0,-239.2844482470493,122.33004790282303
0,experiment,2248400,200.0,-219.37417598286456,104.41481178595787
0,experiment,2250600,200.0,-212.23794616339976,132.706982387909
0,experiment,2252800,200.0,-216.26171976501485,102.78351902865668
0,experiment,2255000,200.0,-163.74113624028686,126.74033478990887
0,experiment,2257200,200.0,-125.23715828791555,117.48906769458992
0,experiment,2259400,200.0,-251.98283769506833,85.80677731538616
0,experiment,2261600,200.0,-230.35420762311114,129.4208465918724
0,experiment,2263800,200.0,-155.38404320635547,80.47934471099853
0,experiment,2266000,200.0,-245.1897795849516,86.28684973067872
0,experiment,2268200,200.0,-222.863222435599,171.59707087979933
0,experiment,2270400,200.0,-160.9855752905889,151.9164894317312
0,experiment,2272600,200.0,-251.3189980113406,214.25175912402622
0,experiment,2274800,200.0,-132.0441429100763,74.1236170443531
0,experiment,2277000,200.0,-181.5354970405127,139.65402984650015
0,experiment,2279200,200.0,-156.33050864202752,72.14842970416963
0,experiment,2281400,200.0,-277.8755883092262,190.4983798695893
0,experiment,2283600,200.0,-261.23226978636563,166.45291525082968
0,experiment,2285800,200.0,-196.0399759508281,116.68351417163225
0,experiment,2288000,200.0,-193.40308100323043,104.2729985038888
0,experiment,2290200,200.0,-204.30794542683762,93.64737442426143
0,experiment,2292400,200.0,-200.2243903504196,98.71831041908577
0,experiment,2294600,200.0,-253.97350717737808,109.55701875014988
0,experiment,2296800,200.0,-139.15883610664397,108.38400848283231
0,experiment,2299000,200.0,-230.74405949764486,114.66612229745488
0,experiment,2301200,200.0,-325.88892449651377,177.93319008734719
0,experiment,2303400,200.0,-242.81985689067207,216.37850587946832
0,experiment,2305600,200.0,-163.99769193969638,108.26542303373473
0,experiment,2307800,200.0,-221.29463720715773,147.61984907752074
0,experiment,2310000,200.0,-232.51307740977128,106.52735203015929
0,experiment,2312200,200.0,-200.0554286988883,158.29848279515704
0,experiment,2314400,200.0,-175.9132323989475,78.10897900134312
0,experiment,2316600,200.0,-297.3209156727155,121.07729390591703
0,experiment,2318800,200.0,-139.021487200155,82.56337947922853
0,experiment,2321000,200.0,-200.81268931091992,124.65231731624813
0,experiment,2323200,200.0,-230.90282549256563,104.80756539234669
0,experiment,2325400,200.0,-188.80065595735093,113.06666958146812
0,experiment,2327600,200.0,-164.98750007860076,78.18877268241059
0,experiment,2329800,200.0,-146.35995385267896,77.3389517870743
0,experiment,2332000,200.0,-172.92027782073126,104.91151183129405
0,experiment,2334200,200.0,-289.63362571656637,268.5826737455377
0,experiment,2336400,200.0,-222.43859524716515,124.21748765256031
0,experiment,2338600,200.0,-262.53708337016894,237.62786927515788
0,experiment,2340800,200.0,-331.6885475147345,360.41163433259294
0,experiment,2343000,200.0,-213.37125801862578,108.93545388716254
0,experiment,2345200,200.0,-385.0122457577729,322.82731711846935
0,experiment,2347400,200.0,-257.79674152428794,260.5259923881983
0,experiment,2349600,200.0,-219.7379025101842,111.58346297562098
0,experiment,2351800,200.0,-175.56218290457977,146.34579066255006
0,experiment,2354000,200.0,-271.0038369308421,231.94412590284534
0,experiment,2356200,200.0,-221.33157299088614,143.348810919214
0,experiment,2358400,200.0,-195.412907438748,143.27804960483795
0,experiment,2360600,200.0,-159.68217999158406,87.16345145466136
0,experiment,2362800,200.0,-245.1475756201906,127.14255272756118
0,experiment,2365000,200.0,-147.8428677854056,69.59482663600441
0,experiment,2367200,200.0,-196.49811887825933,111.64004191054615
0,experiment,2369400,200.0,-181.62723864056971,120.95778170990243
0,experiment,2371600,200.0,-138.61785380488615,62.211116431232185
0,experiment,2373800,200.0,-173.0892244712988,59.18039813073054
0,experiment,2376000,200.0,-104.7974852713355,88.68920505997222
0,experiment,2378200,200.0,-128.00902403178978,49.68230669408137
0,experiment,2380400,200.0,-159.30810432957898,75.34391380750661
0,experiment,2382600,200.0,-151.1226720880851,46.64428006299937
0,experiment,2384800,200.0,-187.50978366063762,142.61367026818624
0,experiment,2387000,200.0,-164.92663044018818,103.65237566227367
0,experiment,2389200,200.0,-253.369168421288,147.46994842720454
0,experiment,2391400,200.0,-176.11268308424405,102.93502015814673
0,experiment,2393600,200.0,-178.18883694112876,132.8432297978434
0,experiment,2395800,200.0,-192.92338000940464,144.3248056961692
0,experiment,2398000,200.0,-223.59379034212617,135.74590057776578
0,experiment,2400200,200.0,-124.61558870826298,126.00405150240172
0,experiment,2402400,200.0,-160.64186096040967,130.87368448175525
0,experiment,2404600,200.0,-238.7962680179604,123.78327642723646
0,experiment,2406800,200.0,-132.50759679421836,110.76596862569605
0,experiment,2409000,200.0,-202.1970369263983,101.69386402660031
0,experiment,2411200,200.0,-204.63324692772105,161.99245933444445
0,experiment,2413400,200.0,-188.47828083224084,116.70000823847327
0,experiment,2415600,200.0,-245.66723968395826,142.55989396013427
0,experiment,2417800,200.0,-104.19660058665968,72.08264050520172
0,experiment,2420000,200.0,-214.61688959317252,119.62662289384531
0,experiment,2422200,200.0,-183.58010333146282,96.21147146201604
0,experiment,2424400,200.0,-183.54552939184748,61.91523662128137
0,experiment,2426600,200.0,-173.99963122022496,100.62378444757624
0,experiment,2428800,200.0,-142.96107229026939,119.60439102773769
0,experiment,2431000,200.0,-197.43429388904153,84.74396617812546
0,experiment,2433200,200.0,-216.78502262630928,105.36379832920085
0,experiment,2435400,200.0,-173.2847128215944,130.15471447682776
0,experiment,2437600,200.0,-172.85314033993646,94.16011460387043
0,experiment,2439800,200.0,-190.24293447310555,144.2754528089084
0,experiment,2442000,200.0,-210.78097414008153,125.84548013460467
0,experiment,2444200,200.0,-129.26018470805428,122.919068234964
0,experiment,2446400,200.0,-152.82559129497483,143.29830453189848
0,experiment,2448600,200.0,-150.27695035012655,87.9745254700912
0,experiment,2450800,200.0,-164.75254635057175,83.51511403956953
0,experiment,2453000,200.0,-242.01151932104747,103.3219029957083
0,experiment,2455200,200.0,-127.36933697913467,72.88366439893743
0,experiment,2457400,200.0,-230.84291827622764,83.69414451123097
0,experiment,2459600,200.0,-169.77785425033233,93.41757297265394
0,experiment,2461800,200.0,-156.4472870584644,80.57276623751702
0,experiment,2464000,200.0,-127.9730366376777,73.46668764832202
0,experiment,2466200,200.0,-130.0268726993571,111.36764118224383
0,experiment,2468400,200.0,-130.15855222249104,77.84345031735647
0,experiment,2470600,200.0,-181.43373861724237,136.83917947257655
0,experiment,2472800,200.0,-174.51803063975964,128.42749329733695
0,experiment,2475000,200.0,-155.74541745066054,98.43352713817266
0,experiment,2477200,200.0,-139.09223966771197,63.447679029935045
0,experiment,2479400,200.0,-92.55095838861156,118.68354655752853
0,experiment,2481600,200.0,-235.1684433640836,109.77502659805171
0,experiment,2483800,200.0,-138.86379867335103,84.33618358802862
0,experiment,2486000,200.0,-174.6765130736089,116.77551929726764
0,experiment,2488200,200.0,-174.4749396261698,147.665297800881
0,experiment,2490400,200.0,-209.94498289584507,98.41799444901794
0,experiment,2492600,200.0,-149.33036736783802,70.21292117128117
0,experiment,2494800,200.0,-178.27314703538534,90.3488179645841
0,experiment,2497000,200.0,-171.21634049688416,91.76311424927546
0,experiment,2499200,200.0,-216.63266232644682,185.69577453474398
0,experiment,2501400,200.0,-136.71212903807805,64.55849787434524
0,experiment,2503600,200.0,-173.57813154146598,132.0929922126323
0,experiment,2505800,200.0,-167.23468454870795,103.15239434841892
0,experiment,2508000,200.0,-179.83990272908542,104.66852410221087
0,experiment,2510200,200.0,-171.94512303982083,142.83180555080557
0,experiment,2512400,200.0,-190.47915479646352,118.14512187749582
0,experiment,2514600,200.0,-170.9025917760641,109.28168603752735
0,experiment,2516800,200.0,-249.40491713536875,104.56451722576901
0,experiment,2519000,200.0,-131.6137374570775,112.48362545919116
0,experiment,2521200,200.0,-176.903394137188,162.6948862901685
0,experiment,2523400,200.0,-145.8173971902931,92.38516863270608
0,experiment,2525600,200.0,-219.96353939397815,93.8690029260676
0,experiment,2527800,200.0,-148.84180308703924,86.00559250395956
0,experiment,2530000,200.0,-146.8691514997822,96.08273776856056
0,experiment,2532200,200.0,-157.05932026109733,100.87094998355667
0,experiment,2534400,200.0,-191.8954231105953,119.3675896749712
0,experiment,2536600,200.0,-115.3471939909703,83.68161539809537
0,experiment,2538800,200.0,-179.7619539809837,106.52150236467565
0,experiment,2541000,200.0,-187.9243920680672,86.56641939851465
0,experiment,2543200,200.0,-190.0361362863895,101.86247502935277
0,experiment,2545400,200.0,-164.15409868045901,80.34688612306186
0,experiment,2547600,200.0,-149.55232579073075,98.5186248340174
0,experiment,2549800,200.0,-128.7145621240973,102.27765417392705
0,experiment,2552000,200.0,-176.45906951904482,84.378492531433
0,experiment,2554200,200.0,-174.583638260876,106.05933929308205
0,experiment,2556400,200.0,-162.14460203072187,77.06662416074556
0,experiment,2558600,200.0,-143.3657519303905,87.05009201216761
0,experiment,2560800,200.0,-144.59870524337552,105.2943844327132
0,experiment,2563000,200.0,-162.47942095974534,77.1167949457181
0,experiment,2565200,200.0,-197.10567685791483,94.43914889514237
0,experiment,2567400,200.0,-173.7873527579251,80.04918838082762
0,experiment,2569600,200.0,-210.96057258528188,108.5852384726608
0,experiment,2571800,200.0,-150.87026281706073,84.95327698638066
0,experiment,2574000,200.0,-181.43530470968358,129.2857347817125
0,experiment,2576200,200.0,-174.21440566854707,96.86158816673755
0,experiment,2578400,200.0,-174.49836627373386,79.62143714071557
0,experiment,2580600,200.0,-306.799766605799,287.9842980084794
0,experiment,2582800,200.0,-129.26237991928264,52.87359842534763
0,experiment,2585000,200.0,-233.6942247864529,106.68727343459548
0,experiment,2587200,200.0,-161.97037743522745,76.29240474016365
0,experiment,2589400,200.0,-183.22089795109179,63.03091000938803
0,experiment,2591600,200.0,-213.7964300411794,91.16257160130662
0,experiment,2593800,200.0,-176.71611344889104,126.7219872441852
0,experiment,2596000,200.0,-163.3522234897637,167.49751461393492
0,experiment,2598200,200.0,-153.91692404871358,99.4047131613534
0,experiment,2600400,200.0,-169.03301842122934,54.11856867411921
0,experiment,2602600,200.0,-128.64829925593557,75.69324023649959
0,experiment,2604800,200.0,-214.2055874955284,115.534012690884
0,experiment,2607000,200.0,-162.72283952193393,108.29762753493388
0,experiment,2609200,200.0,-160.05788487329758,76.12825383950523
0,experiment,2611400,200.0,-195.1909195290401,118.83251904201002
0,experiment,2613600,200.0,-183.80036085581304,100.53040321503244
0,experiment,2615800,200.0,-184.56727369247147,80.51441489403864
0,experiment,2618000,200.0,-158.54715980858035,89.93374081208566
0,experiment,2620200,200.0,-137.54930477389846,62.515476871727124
0,experiment,2622400,200.0,-149.2919602619492,70.36349276400166
0,experiment,2624600,200.0,-184.48981806583862,99.3701054656412
0,experiment,2626800,200.0,-203.38497622600337,142.46772358713463
0,experiment,2629000,200.0,-140.85229908601474,67.12626288763445
0,experiment,2631200,200.0,-151.91295530137657,104.22648121294807
0,experiment,2633400,200.0,-128.11870695979994,95.18496638488104
0,experiment,2635600,200.0,-156.1752643989672,96.7830835287557
0,experiment,2637800,200.0,-152.13693498615785,94.20276737326108
0,experiment,2640000,200.0,-145.32081388806353,75.24512405394736
0,experiment,2642200,200.0,-161.21004746764564,75.71845245279594
0,experiment,2644400,200.0,-140.946451965655,86.04444560058472
0,experiment,2646600,200.0,-212.58847752504772,99.16206681308167
0,experiment,2648800,200.0,-171.55122475444534,93.06949558302021
0,experiment,2651000,200.0,-175.848454927754,64.40223279517299
0,experiment,2653200,200.0,-127.53658137712478,93.37051407723497
0,experiment,2655400,200.0,-160.79069105866517,94.48764595981056
0,experiment,2657600,200.0,-128.60861094567366,77.35699546564038
0,experiment,2659800,200.0,-130.9353332433226,83.16390335990194
0,experiment,2662000,200.0,-158.15600406993124,104.67150105022765
0,experiment,2664200,200.0,-163.9950305736907,115.56473357771725
0,experiment,2666400,200.0,-153.97705814005786,125.97474079644448
0,experiment,2668600,200.0,-208.25836574292887,122.23264914748911
0,experiment,2670800,200.0,-126.32580824722221,52.06368791286134
0,experiment,2673000,200.0,-125.54971071357618,105.38025361897716
0,experiment,2675200,200.0,-163.9831533746769,108.61751751178247
0,experiment,2677400,200.0,-160.45113038199244,54.50464620710203
0,experiment,2679600,200.0,-136.86459653049954,62.76858720130475
0,experiment,2681800,200.0,-156.37989627730593,81.10510753135372
0,experiment,2684000,200.0,-131.23812437359783,111.49343547209054
0,experiment,2686200,200.0,-161.25484926833323,77.4888571065171
0,experiment,2688400,200.0,-172.37432651874533,108.32504176781579
0,experiment,2690600,200.0,-117.26479402922347,86.2611493538293
0,experiment,2692800,200.0,-171.694017948436,92.5104184175129
0,experiment,2695000,200.0,-138.60118398845623,60.82612800539353
0,experiment,2697200,200.0,-163.63284562146262,78.45370667852676
0,experiment,2699400,200.0,-191.97434709848875,128.6760990404594
0,experiment,2701600,200.0,-152.0486880094213,107.16841283338584
0,experiment,2703800,200.0,-188.71211476498914,98.3750212254189
0,experiment,2706000,200.0,-128.39623612680344,75.51628771436847
0,experiment,2708200,200.0,-189.2925473315391,103.00713595838684
0,experiment,2710400,200.0,-222.26357589899297,84.16828976862675
0,experiment,2712600,200.0,-151.04807369854075,90.84067596850024
0,experiment,2714800,200.0,-181.54041650109016,119.80054612781075
0,experiment,2717000,200.0,-145.12025115423666,121.0558463914364
0,experiment,2719200,200.0,-103.84303477484046,70.64142561106193
0,experiment,2721400,200.0,-189.94377816925814,186.3959905613934
0,experiment,2723600,200.0,-143.69198479051371,93.04777983910292
0,experiment,2725800,200.0,-113.1130479647878,105.76819694111866
0,experiment,2728000,200.0,-131.8061877268303,82.84327357678808
0,experiment,2730200,200.0,-162.67278950211,120.46151947115345
0,experiment,2732400,200.0,-160.3951913973622,56.322210052256025
0,experiment,2734600,200.0,-184.1167252310822,78.75645952000777
0,experiment,2736800,200.0,-130.12995164411885,95.90283756671022
0,experiment,2739000,200.0,-175.6592975085179,100.1325790560493
0,experiment,2741200,200.0,-120.3911421903072,71.91992284347052
0,experiment,2743400,200.0,-184.90534468415106,63.333879475043666
0,experiment,2745600,200.0,-187.87920417879752,87.72650912655247
0,experiment,2747800,200.0,-263.3897689071964,101.52050977190594
0,experiment,2750000,200.0,-139.60128731876853,82.65694807213646
0,experiment,2752200,200.0,-150.67435579792382,72.61477687725092
0,experiment,2754400,200.0,-147.2925265632426,125.22208045025003
0,experiment,2756600,200.0,-177.11767757571533,91.62111440085982
0,experiment,2758800,200.0,-121.32120003511851,75.88829048734767
0,experiment,2761000,200.0,-137.86471507400358,83.19861321224354
0,experiment,2763200,200.0,-138.5568674397578,62.180507252501734
0,experiment,2765400,200.0,-150.1929269537623,126.5993743729352
0,experiment,2767600,200.0,-152.88441377163747,87.86063012683792
0,experiment,2769800,200.0,-128.02081767288018,52.32167415967048
0,experiment,2772000,200.0,-201.1988619131347,150.62631580156844
0,experiment,2774200,200.0,-210.7466694798873,118.14157123230927
0,experiment,2776400,200.0,-164.13144271081413,114.12110672998088
0,experiment,2778600,200.0,-170.99949706324236,106.79713242900571
0,experiment,2780800,200.0,-189.0839362247315,143.1038585436538
0,experiment,2783000,200.0,-204.1648499674844,115.60070070795275
0,experiment,2785200,200.0,-172.25767136266782,97.05931748493056
0,experiment,2787400,200.0,-179.84463058529286,97.4057845336943
0,experiment,2789600,200.0,-189.54107715408026,116.66567543530351
0,experiment,2791800,200.0,-146.30891900432084,94.76377911210476
0,experiment,2794000,200.0,-224.42018468192654,131.2863723602118
0,experiment,2796200,200.0,-160.32034127999137,76.54816473445742
0,experiment,2798400,200.0,-105.68293909360082,48.81246857507682
0,experiment,2800600,200.0,-182.8959052110088,157.65194162394985
0,experiment,2802800,200.0,-157.97944783418208,58.13364635377703
0,experiment,2805000,200.0,-212.42683067455673,110.86085592679515
0,experiment,2807200,200.0,-188.58653110722963,100.32189645541062
0,experiment,2809400,200.0,-189.72914727760246,88.32823904446714
0,experiment,2811600,200.0,-165.34716014458772,97.01092340896666
0,experiment,2813800,200.0,-190.9334079989513,103.38409265959395
0,experiment,2816000,200.0,-172.46116393816968,106.45165347866231
0,experiment,2818200,200.0,-175.30635631065024,110.0438031408929
0,experiment,2820400,200.0,-196.45436387144716,107.16879025781263
0,experiment,2822600,200.0,-140.4644827471012,102.1219958941765
0,experiment,2824800,200.0,-187.9472923394458,132.76486565280047
0,experiment,2827000,200.0,-127.15008135002103,107.38574172701311
0,experiment,2829200,200.0,-169.88080407592628,134.92093958278053
0,experiment,2831400,200.0,-288.4023070739026,95.78660634844344
0,experiment,2833600,200.0,-199.3003667854584,145.69681135511456
0,experiment,2835800,200.0,-159.53067588272518,90.24150481076623
0,experiment,2838000,200.0,-213.01779103061764,86.9953745174491
0,experiment,2840200,200.0,-164.8014388495461,57.271581455712614
0,experiment,2842400,200.0,-211.2712289921975,142.5961569060173
0,experiment,2844600,200.0,-146.4806185656008,107.56558368766866
0,experiment,2846800,200.0,-208.9322078392133,110.11564115805935
0,experiment,2849000,200.0,-143.27721014033338,88.04355721206613
0,experiment,2851200,200.0,-149.74645259116795,88.36207921547435
0,experiment,2853400,200.0,-139.51831818657158,84.26903956277108
0,experiment,2855600,200.0,-171.53842351596526,106.32883773032557
0,experiment,2857800,200.0,-178.25621194919822,84.09124507109054
0,experiment,2860000,200.0,-173.81988833717125,123.18357788711789
0,experiment,2862200,200.0,-154.05580164769415,99.51931350401333
0,experiment,2864400,200.0,-212.4562454838431,81.74387313144148
0,experiment,2866600,200.0,-198.8762231958516,103.28657619618772
0,experiment,2868800,200.0,-116.02485547754644,100.51996071773485
0,experiment,2871000,200.0,-161.8854862562406,92.36266012200477
0,experiment,2873200,200.0,-152.9949414804001,74.87687563863206
0,experiment,2875400,200.0,-219.15891421700326,86.13405776195476
0,experiment,2877600,200.0,-157.47705767251776,131.00759532071936
0,experiment,2879800,200.0,-137.30279602278222,63.051221238446104
0,experiment,2882000,200.0,-169.3886063070017,92.70306031259022
0,experiment,2884200,200.0,-214.94629533079123,86.40673153343775
0,experiment,2886400,200.0,-273.4902738575996,132.18707750714515
0,experiment,2888600,200.0,-157.09323132232825,114.65873616187153
0,experiment,2890800,200.0,-93.8432502271065,56.69513979905743
0,experiment,2893000,200.0,-226.93086963618026,118.44621122984324
0,experiment,2895200,200.0,-131.3967704974607,68.30799455791785
0,experiment,2897400,200.0,-162.89827058014123,79.15425656070407
0,experiment,2899600,200.0,-185.01669288217266,82.31537455517268
0,experiment,2901800,200.0,-201.7998711910368,115.00945108966722
0,experiment,2904000,200.0,-179.81093488382376,87.74698579447268
0,experiment,2906200,200.0,-133.09462383398653,99.50790859563803
0,experiment,2908400,200.0,-194.44673246725708,105.27929871148727
0,experiment,2910600,200.0,-178.07893808637291,120.1682965180697
0,experiment,2912800,200.0,-149.4350345632259,126.33492782301857
0,experiment,2915000,200.0,-149.81311837249305,90.43041574357638
0,experiment,2917200,200.0,-173.00777745298444,60.68883941539307
0,experiment,2919400,200.0,-191.60512667259252,108.2963823049642
0,experiment,2921600,200.0,-117.67191957779666,66.597721810867
0,experiment,2923800,200.0,-131.19554661063043,80.33822522830384
0,experiment,2926000,200.0,-160.79429253018245,93.7526023068012
0,experiment,2928200,200.0,-209.71695679299856,111.66307072326036
0,experiment,2930400,200.0,-152.0937867467022,75.83944524278301
0,experiment,2932600,200.0,-135.64617457948745,33.31603909950035
0,experiment,2934800,200.0,-180.15465785829423,58.76560455052995
0,experiment,2937000,200.0,-142.38537185459887,110.19233876546375
0,experiment,2939200,200.0,-158.37694091201203,85.84103538703994
0,experiment,2941400,200.0,-191.90526170554858,108.54223213052667
0,experiment,2943600,200.0,-103.38611311038886,90.1620256148232
0,experiment,2945800,200.0,-181.07904449556455,110.32695105314592
0,experiment,2948000,200.0,-134.58084443913052,95.16853938706443
0,experiment,2950200,200.0,-176.3564031145045,122.12263184502625
0,experiment,2952400,200.0,-128.53016736834715,79.74746111492152
0,experiment,2954600,200.0,-194.06154443458942,129.00521954998328
0,experiment,2956800,200.0,-193.79357026828131,65.17216581920592
0,experiment,2959000,200.0,-212.3435139914435,55.74287453937339
0,experiment,2961200,200.0,-146.6270936604281,98.49546174274344
0,experiment,2963400,200.0,-169.65638469452594,98.5887491860266
0,experiment,2965600,200.0,-147.2545770759293,112.75591964621844
0,experiment,2967800,200.0,-171.6532589541009,81.17884233604907
0,experiment,2970000,200.0,-163.7951353534452,59.15174444213208
0,experiment,2972200,200.0,-187.61302110678665,114.64597954475875
0,experiment,2974400,200.0,-170.44831326920223,79.41308218593434
0,experiment,2976600,200.0,-187.31166882900655,104.49661244172184
0,experiment,2978800,200.0,-193.39365489494682,133.45241714114454
0,experiment,2981000,200.0,-169.13602576270512,81.36623558123165
0,experiment,2983200,200.0,-152.05529917587688,80.23949279395059
0,experiment,2985400,200.0,-128.02647605567253,94.02196970789169
0,experiment,2987600,200.0,-92.45781787977363,76.654153346977
