,experiment,timestep,mean episodic runtime,mean episodic length,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1551000,0.03607,200.0,-718.90659,-878.424614,-619.834003,86.381057
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1553200,0.039459,200.0,-685.509266,-889.951473,-596.530696,86.099
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1555400,0.039555,200.0,-698.09032,-876.478061,-624.213476,73.794487
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1557600,0.036809,200.0,-712.014337,-913.670998,-629.363068,78.086318
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1559800,0.036838,200.0,-697.717888,-869.519154,-633.423801,77.357006
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1562000,0.036359,200.0,-712.011502,-811.615636,-621.0663,65.76199
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1564200,0.036659,200.0,-680.537809,-757.274318,-611.68733,52.369899
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1566400,0.038311,200.0,-740.746039,-885.45087,-504.478112,112.574746
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1568600,0.03802,200.0,-723.094415,-949.543346,-606.707913,104.459963
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1570800,0.036485,200.0,-659.002758,-828.505514,-507.170141,83.604232
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1573000,0.036285,200.0,-730.243176,-909.211364,-543.065088,86.858726
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1575200,0.037116,200.0,-676.194466,-830.858468,-509.918799,102.774201
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1577400,0.037095,200.0,-672.356227,-913.510316,-514.7344,105.816986
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1579600,0.039473,200.0,-724.867525,-871.092637,-621.456336,79.81047
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1581800,0.037811,200.0,-732.085907,-854.231984,-632.204283,62.193987
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1584000,0.035871,200.0,-715.163637,-859.602494,-630.863084,75.439815
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1586200,0.036058,200.0,-672.909976,-827.491799,-508.322723,122.070218
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1588400,0.035974,200.0,-707.099527,-833.637739,-615.505479,70.367537
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1590600,0.035527,200.0,-734.483316,-831.07795,-515.89133,81.795518
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1592800,0.038805,200.0,-773.575596,-870.145493,-732.465987,39.353429
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1595000,0.038519,200.0,-734.350347,-870.434065,-540.227964,85.968281
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1597200,0.036697,200.0,-735.156382,-865.625293,-628.838024,61.988918
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1599400,0.036189,200.0,-696.938477,-884.152379,-509.281948,135.462047
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1601600,0.035947,200.0,-778.663643,-863.487511,-648.861699,61.373262
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1603800,0.040893,200.0,-678.926228,-877.323006,-505.588787,112.662222
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1606000,0.038854,200.0,-700.607191,-851.638623,-509.481744,101.763931
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1608200,0.038147,200.0,-682.739762,-868.91832,-502.027945,105.52854
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1610400,0.036471,200.0,-727.253102,-896.343197,-589.135949,105.400215
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1612600,0.03662,200.0,-672.993746,-863.340911,-509.660493,91.89286
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1614800,0.03655,200.0,-741.778849,-889.988563,-618.758368,89.204565
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1617000,0.035993,200.0,-715.130709,-837.476417,-509.064775,86.934515
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1619200,0.040058,200.0,-672.879912,-858.856787,-507.858684,118.107848
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1621400,0.037448,200.0,-710.259007,-840.797888,-622.10222,67.973893
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1623600,0.036433,200.0,-672.936644,-862.249178,-508.159817,112.615948
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1625800,0.037006,200.0,-726.433369,-889.363704,-622.544953,87.381917
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1628000,0.035916,200.0,-658.043699,-862.274004,-610.553299,72.200003
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1630200,0.037321,200.0,-707.873768,-821.097911,-521.78685,81.481764
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1632400,0.039376,200.0,-629.836268,-746.146556,-508.371498,85.170184
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1634600,0.037314,200.0,-705.67001,-854.986996,-509.120999,94.535351
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1636800,0.036005,200.0,-710.455558,-868.349331,-603.53496,91.753584
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1639000,0.036468,200.0,-653.621384,-735.221608,-507.748214,83.249589
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1641200,0.036037,200.0,-696.858823,-846.788445,-511.750963,85.04658
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1643400,0.036794,200.0,-633.226512,-801.085754,-513.154171,92.808847
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1645600,0.039583,200.0,-670.619114,-781.450711,-508.917528,86.307051
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1647800,0.03763,200.0,-696.210341,-846.317647,-526.089747,99.040625
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1650000,0.035616,200.0,-759.664248,-859.388215,-626.32547,75.708128
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1652200,0.035659,200.0,-704.677685,-846.38229,-530.256539,84.51384
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1654400,0.036958,200.0,-631.712508,-847.56411,-508.025327,93.125733
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1656600,0.037551,200.0,-707.587447,-859.596726,-514.976558,93.724364
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1658800,0.039413,200.0,-670.673077,-874.226971,-462.72882,107.706533
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1661000,0.036839,200.0,-669.969294,-844.934966,-509.38514,83.651187
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1663200,0.036543,200.0,-702.104107,-840.278359,-531.488739,83.940354
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1665400,0.036937,200.0,-702.715045,-799.978384,-506.594159,102.724422
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1667600,0.037124,200.0,-678.262927,-848.098008,-524.368812,84.27762
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1669800,0.036938,200.0,-714.526446,-1014.718991,-508.251692,128.811329
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1672000,0.039434,200.0,-686.083924,-802.251928,-616.833984,66.136104
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1674200,0.037483,200.0,-629.323274,-762.851004,-505.102685,97.849744
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1676400,0.035974,200.0,-690.152143,-819.420829,-620.157904,67.53477
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1678600,0.035741,200.0,-642.721081,-755.002197,-425.451468,87.600757
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1680800,0.036562,200.0,-650.593911,-752.388215,-506.835358,94.777568
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1683000,0.036974,200.0,-678.65944,-849.516181,-509.132849,109.685224
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1685200,0.039484,200.0,-661.154738,-755.406676,-615.288528,54.748688
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1687400,0.036679,200.0,-684.513444,-872.042519,-619.379099,80.030414
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1689600,0.035907,200.0,-747.472642,-913.243498,-626.764852,83.627572
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1691800,0.036395,200.0,-658.55137,-759.0035,-583.496365,56.456072
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1694000,0.036418,200.0,-757.959186,-879.057554,-687.212173,55.54478
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1696200,0.037499,200.0,-722.037486,-866.282382,-629.311696,81.526878
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1698400,0.038844,200.0,-638.192909,-753.168321,-511.116349,74.081086
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1700600,0.036196,200.0,-655.548519,-757.433397,-421.833227,105.871703
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1702800,0.036695,200.0,-672.565559,-886.474817,-508.048029,111.953099
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1705000,0.036536,200.0,-721.200237,-865.850152,-510.83086,109.93794
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1707200,0.037323,200.0,-696.262758,-801.015919,-512.182421,83.13721
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1709400,0.037222,200.0,-694.138275,-761.04734,-519.218905,82.399153
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1711600,0.039469,200.0,-717.161805,-856.758611,-622.790248,81.440508
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1713800,0.037029,200.0,-721.909032,-856.568155,-625.623522,73.771156
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1716000,0.036327,200.0,-705.121439,-872.1962,-516.056372,113.43751
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1718200,0.036127,200.0,-651.91948,-753.724823,-392.299317,93.520308
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1720400,0.036477,200.0,-589.003564,-709.016909,-500.844758,63.295474
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1722600,0.036706,200.0,-651.168773,-767.995579,-510.812215,69.253777
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1724800,0.039837,200.0,-683.852074,-825.085815,-508.743493,101.906061
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1727000,0.037061,200.0,-626.895607,-734.812652,-519.194767,58.755715
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1729200,0.03701,200.0,-690.086045,-822.147376,-547.302034,80.121148
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1731400,0.037275,200.0,-627.022694,-769.027281,-511.608744,80.579826
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1733600,0.036393,200.0,-612.10965,-745.84951,-440.666544,84.639882
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1735800,0.037588,200.0,-647.689981,-787.460574,-508.395937,105.906114
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1738000,0.039028,200.0,-688.3991,-865.11721,-506.972731,104.456248
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1740200,0.037724,200.0,-640.185403,-763.245923,-508.902588,81.763716
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1742400,0.037514,200.0,-656.987228,-760.09038,-508.813509,72.127512
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1744600,0.036561,200.0,-647.094468,-775.41467,-534.13891,74.329716
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1746800,0.035835,200.0,-594.425427,-718.353685,-384.659724,86.884751
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1749000,0.037024,200.0,-633.682652,-740.260047,-515.374203,63.165372
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1751200,0.038546,200.0,-669.1242,-860.60889,-498.016134,92.863633
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1753400,0.038978,200.0,-626.796455,-840.278759,-506.107208,105.709225
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1755600,0.036873,200.0,-699.833246,-782.792576,-618.626062,62.145682
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1757800,0.041934,200.0,-624.470877,-753.273578,-391.4107,115.293961
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1760000,0.037568,200.0,-615.064216,-812.404755,-386.392411,119.474384
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1762200,0.037926,200.0,-581.645619,-823.342202,-387.93543,107.076223
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1764400,0.039204,200.0,-622.323962,-776.212358,-489.725709,75.182343
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1766600,0.036991,200.0,-642.004937,-765.102608,-381.102565,112.425361
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1768800,0.036022,200.0,-666.241035,-760.023693,-517.610296,88.339392
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1771000,0.036685,200.0,-604.334747,-744.836588,-505.467158,68.016196
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1773200,0.036963,200.0,-660.043357,-776.917132,-397.806801,113.231
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1775400,0.038814,200.0,-647.214946,-763.847642,-486.220584,91.412889
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1777600,0.038244,200.0,-642.491716,-787.457376,-505.802009,87.273716
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1779800,0.035851,200.0,-650.514158,-772.67963,-494.396446,86.764915
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1782000,0.035677,200.0,-684.732774,-864.987836,-506.42646,145.401762
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1784200,0.03699,200.0,-669.959954,-747.771881,-611.676113,50.92619
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1786400,0.036438,200.0,-613.439892,-804.770412,-466.222744,108.816528
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1788600,0.038164,200.0,-673.189155,-894.635858,-493.881545,105.556652
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1790800,0.038726,200.0,-665.253457,-780.300598,-559.50478,64.048589
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1793000,0.03682,200.0,-661.930577,-959.385718,-510.714493,117.094252
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1795200,0.036865,200.0,-621.787706,-737.23821,-508.450301,55.129906
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1797400,0.03732,200.0,-647.37692,-760.290896,-510.693589,86.831275
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1799600,0.037636,200.0,-613.30631,-765.414247,-414.249024,107.969201
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1801800,0.038839,200.0,-669.062074,-905.366172,-507.156104,124.93576
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1804000,0.038367,200.0,-662.065854,-770.403426,-510.865347,101.697295
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1806200,0.038095,200.0,-626.237986,-747.237813,-431.642211,86.719318
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1808400,0.036887,200.0,-609.008999,-666.180398,-494.381209,53.092137
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1810600,0.036297,200.0,-631.657846,-873.3602,-496.1981,125.600291
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1812800,0.03621,200.0,-624.209046,-933.213261,-385.748825,145.445884
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1815000,0.040239,200.0,-632.512487,-754.159606,-499.006744,75.271054
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1817200,0.03846,200.0,-607.156243,-857.438844,-383.858624,119.543383
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1819400,0.036647,200.0,-640.700528,-791.463239,-499.941065,79.401947
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1821600,0.036252,200.0,-720.53039,-859.294344,-625.147384,93.392101
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1823800,0.03702,200.0,-614.872164,-746.354381,-509.192757,78.07412
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1826000,0.037747,200.0,-632.699826,-748.381553,-504.767533,72.389564
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1828200,0.039347,200.0,-621.401225,-825.093694,-490.29647,96.421194
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1830400,0.036734,200.0,-673.323356,-925.546295,-497.298416,113.243288
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1832600,0.036113,200.0,-612.982542,-787.956801,-505.826179,88.903211
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1834800,0.037065,200.0,-606.603144,-754.456784,-487.002947,99.905388
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1837000,0.037096,200.0,-652.420831,-926.665063,-379.208633,141.892812
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1839200,0.03723,200.0,-626.606972,-783.026908,-382.666971,105.6042
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1841400,0.039109,200.0,-647.599965,-868.646607,-385.126554,131.721281
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1843600,0.036592,200.0,-635.167182,-761.069086,-508.411012,83.297799
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1845800,0.036215,200.0,-587.492343,-641.614558,-382.785864,79.143969
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1848000,0.035736,200.0,-628.76214,-915.617743,-462.780774,130.356513
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1850200,0.036062,200.0,-578.686711,-742.812597,-475.084727,96.73222
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1852400,0.035663,200.0,-630.805745,-754.346637,-515.342185,79.933457
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1854600,0.038761,200.0,-596.827681,-741.749056,-502.390639,81.695182
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1856800,0.036387,200.0,-536.414017,-630.220785,-258.203114,101.474282
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1859000,0.035308,200.0,-620.022429,-880.760515,-490.916983,105.71494
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1861200,0.035651,200.0,-625.212164,-758.875112,-386.339059,112.823458
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1863400,0.035356,200.0,-606.352396,-749.563568,-428.312689,97.86609
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1865600,0.035626,200.0,-640.057982,-762.877971,-496.32189,91.773843
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1867800,0.038979,200.0,-610.103613,-753.552599,-505.933172,80.206394
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1870000,0.037122,200.0,-612.606424,-751.431084,-400.813549,94.746098
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1872200,0.035953,200.0,-647.012552,-979.037323,-503.111459,138.118682
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1874400,0.037229,200.0,-596.442664,-758.776674,-494.187888,93.327688
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1876600,0.037759,200.0,-652.329557,-822.018996,-389.929943,130.714425
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1878800,0.035749,200.0,-593.147863,-760.666192,-382.602092,120.597403
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1881000,0.043876,200.0,-614.811666,-777.007032,-384.122341,108.484535
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1883200,0.037999,200.0,-603.290724,-737.30711,-400.089052,82.975255
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1885400,0.038187,200.0,-636.626881,-835.338965,-494.013482,117.498267
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1887600,0.036796,200.0,-638.176637,-771.674523,-508.714302,95.061491
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1889800,0.036937,200.0,-653.219832,-780.818738,-495.923608,75.654252
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1892000,0.037377,200.0,-624.718004,-800.502083,-398.751399,112.30761
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1894200,0.039063,200.0,-596.258277,-739.860249,-387.709197,88.403155
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1896400,0.03707,200.0,-556.600155,-787.040212,-381.019423,143.895816
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1898600,0.038205,200.0,-633.135936,-751.35748,-480.364527,79.434275
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1900800,0.037127,200.0,-613.872762,-786.882608,-485.876626,94.07062
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1903000,0.037305,200.0,-649.649685,-770.821041,-509.660287,102.179465
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1905200,0.037088,200.0,-641.337515,-799.089545,-385.176488,108.019067
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1907400,0.038605,200.0,-611.442778,-790.059186,-392.14527,112.891068
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1909600,0.036536,200.0,-584.222227,-732.7567,-413.846277,83.648184
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1911800,0.035871,200.0,-637.500516,-890.901149,-383.133923,130.25051
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1914000,0.036781,200.0,-596.410358,-752.591987,-381.745912,132.569314
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1916200,0.036337,200.0,-656.747978,-776.226629,-498.848398,88.840336
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1918400,0.037867,200.0,-605.090924,-760.506136,-381.902514,112.591494
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1920600,0.039418,200.0,-556.095543,-702.806964,-386.971629,103.421444
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1922800,0.037301,200.0,-579.635934,-735.117529,-500.408265,72.205012
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1925000,0.037627,200.0,-600.603303,-743.95983,-382.903362,97.387721
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1927200,0.036807,200.0,-567.437847,-807.717339,-385.472367,106.472368
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1929400,0.036782,200.0,-619.768365,-751.243568,-427.236488,89.603587
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1931600,0.038538,200.0,-584.572035,-744.88825,-502.066404,78.618587
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1933800,0.03905,200.0,-553.226372,-630.052691,-505.756965,53.729505
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1936000,0.036281,200.0,-611.2683,-758.920513,-496.661246,75.994815
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1938200,0.035945,200.0,-596.808378,-745.893004,-500.692387,84.685185
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1940400,0.035741,200.0,-615.391596,-761.195421,-384.685977,112.116956
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1942600,0.036525,200.0,-596.60637,-749.137141,-383.823881,104.785659
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1944800,0.037364,200.0,-598.681365,-795.723817,-390.682924,108.642476
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1947000,0.038526,200.0,-539.765326,-723.0872,-366.312369,102.206178
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1949200,0.036696,200.0,-584.585518,-772.258214,-387.636191,98.958789
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1951400,0.037078,200.0,-544.976147,-753.888181,-383.680076,116.25114
